"","GEOID","new_oneperson_hh","new_twoperson_hh","new_total_tract_population","new_total_housing_units","new_hh_income_low","new_hh_income_mid","new_hh_income_high","new_nocar","new_basic","new_retail","new_service","hbo_prod","hbw_prod","nhb_prod","hbo_attr","hbw_attr","nhb_attr","hbo_attr_bal","hbw_attr_bal","nhb_attr_bal"
"105","08005081000",4202.24,2500.29,15509.57,6702.53,1477.52,3738.79,1486.23,480.87,216.1236022,2496.227605,20180.54135,19221.8159184244,7097.10138258616,11124.3920290268,96443.26412854,27471.47106864,44114.6074346,51159.4319093385,18121.3172142467,28256.4722527152
"106","08005083800",1145.76,1608.86,6879.44,2754.62,210.14,1248.19,1296.29,88.01,218.8480221,52.33322268,409.1506501,9074.0130608826,3317.89858675806,5132.60507512956,3953.053961332,816.398273856,2580.973067786,2096.94266153377,538.530028360816,1653.17562857196
"107","08001009104",1125.46,2034.12,9866.88,3159.58,417.45,1253.95,1488.17,54.34,218.918974,17.07878521,90.05177655,10789.2464749512,3627.46270847753,5638.06276436196,2823.592295489,391.259442912,2211.550264657,1497.80680990094,258.090892197307,1416.5513947145
"108","08001009202",742.04,1184.29,5756.24,1926.33,222.69,1067,636.65,45.5,226.2553711,11.37596838,1931.386632,6465.12061194324,2243.73121636557,3482.33838195314,8362.221106162,2602.821565776,4026.334021736,4435.83577512833,1716.9286321675,2578.96425201132
"109","08031000303",1434.7,1348.18,4898.92,2782.88,372.28,742.1,1668.5,153.32,235.2321715,237.3324587,1350.484699,8607.19284547619,3190.33257482948,4959.37089521902,8832.96761963,2187.65919504,4793.48522024,4685.54864434672,1443.07038130325,3070.34313566798
"110","08005082600",4046.11,2969.83,16412.87,7015.94,480.5,4076.41,2459.03,540.6,236.3264219,88.62240821,1988.096024,20832.9289403962,8505.86979318444,13149.8644905999,12779.350808294,2775.653824932,7527.586963137,6778.95271826449,1830.93593032767,4821.6013815631
"111","08001009608",749.06,971.75,4194.72,1720.81,163.76,686.74,870.31,37.72,236.7252837,317.3679628,610.0228465,5601.25818734127,2039.87520444274,3160.46810827267,6171.24554886,1396.9393116,3496.51005211,3273.60774550229,921.478880082713,2239.59919433162
"112","08031002403",2095.47,1270.54,5452.32,3366.02,1230.89,843.16,1291.97,656.11,250.404628,65.0088938,1306.197218,9683.30234895532,3070.34468193763,4896.41303532138,7649.26221052,1945.93288776,4279.03222006,4057.63857903239,1283.61772285971,2740.82355541414
"113","08005082100",2692.53,3556.86,18134.55,6249.39,755.51,2693.56,2800.32,430.04,261.543919,279.1478366,1717.639391,20397.995210798,7245.70628581077,11250.7049639378,12914.23343924,2709.99737592,7597.09593892,6850.50275170631,1787.62622416979,4866.12356049076
"114","08031001101",496.27,1085.6,3585.18,1581.87,372.39,615.26,594.21,80.83,269.8988164,15.87640097,965.5738406,5537.47106207089,1651.07406730062,2592.04360092731,4809.108381728,1501.618869564,2510.493869599,2551.04651447437,990.529841022267,1608.03199874556
"115","08031004405",2841.68,2131.74,19635.37,4973.42,623.08,1497.37,2852.97,612.77,271.2551114,286.5679,11136.77236,14821.4663196369,5744.26583330844,8922.77304356399,45057.14619798,14033.51444568,20058.0299897,23901.0782533493,9257.08587885499,12847.6529840671
"116","08031004304",2333.6,1457.79,13218.81,3791.39,217.57,1193.96,2379.86,43.01,274.096252,1276.044736,2158.220068,10960.9113294572,4639.05989682431,7165.57175874567,21118.3863968,4450.0332672,11430.8004804,11202.4894705163,2935.42578216486,7321.70397480212
"117","08031003703",1440.91,1147.13,7820.16,2588.03,327.6,1163.76,1096.68,270.52,289.7242376,105.3542682,4927.706454,7789.09983264026,2985.75628936579,4638.4106825994,20146.3764082,6387.34195176,9091.63421494,10686.8756609225,4213.35462431204,5823.41144726583
"118","08031004006",1594.08,1606.32,16297.81,3200.41,639.13,846.89,1714.39,145.04,298.6421845,248.309232,2479.73679,10011.4226233803,3455.86257691192,5405.53612547308,13214.21284295,3632.0258478,6708.25198865,7009.63025549808,2395.83429492644,4296.7975281775
"119","08001009607",1974.75,1471.98,8290.12,3446.73,898.16,1477.98,1070.59,183.23,316.3244287,44.94226856,5322.201726,10260.8552816107,3509.87861270583,5525.29059507322,21639.359196994,6820.162107912,9888.511292982,11478.8454476701,4498.86067991252,6333.83047520119
"120","08031005002",1981.37,1803.23,8291.74,3784.6,963.39,1593.98,1227.23,564.04,318.0421624,392.149074,2437.293982,11644.3401533557,3876.98318085588,6099.125345328,14696.43067228,3776.98226208,7685.0933038,7795.88964644269,2491.45353420359,4922.48799947461
"121","08059010303",2557.56,3863.25,15426.61,6420.81,477.01,2335.89,3607.91,0,321.7344049,27.73572456,1137.164707,21379.3354784782,7746.70974971886,11981.8002610675,8932.837644234,1783.961803752,5735.741697682,4738.52584052189,1176.77490452244,3673.88118254401
"122","08005081400",1136.33,692.43,4380.08,1828.76,270.64,720.59,837.53,232.88,348.2854973,248.47831,4872.877987,5265.27511156758,2070.25522387339,3222.32624594889,20666.22260661,6563.57015316,9261.27598745,10962.6340192816,4329.60202626901,5932.07110257244
"123","08059009834",2003.92,1764.54,7902.72,3768.46,287.33,1758.98,1722.14,128.57,349.5015949,633.8111824,941.6623281,11532.06173797,4539.20743139896,7021.87918494687,11502.40519694,2309.97012648,6733.06661407,6101.58232183199,1523.75172457228,4312.6918954952
"124","08005081600",1625.03,1471.99,8548.72,3097.02,147.4,1521.95,1427.68,318.15,364.5509595,178.9613801,1744.873456,9521.47849984978,3820.07486463972,5896.05612044823,10033.43236049,2746.06295472,5324.42880462,5322.34888876539,1811.41656988215,3410.42533365721
"125","08005081200",1184.52,1245.64,6326.22,2430.16,265.94,1502.64,661.58,148.91,366.1713293,508.9781478,612.7266911,7654.30209859085,2845.7235127591,4414.31244982528,8377.39179088,1785.45140184,4891.19632685,4443.88323825457,1177.75750495934,3132.92946099799
"126","08031006811",2185.67,1934.35,14414.12,4120.02,755.12,1555.27,1809.63,411.88,388.2516546,434.8418532,4011.194237,12618.3845438298,4517.21847462855,7054.30056503315,20847.6415546,5801.14529376,10325.56646914,11058.8697740606,3826.67509182513,6613.77487856741
"127","08059010306",770.22,1285.55,5181.64,2055.77,203.54,858.58,993.65,100.95,394.6342898,480.903181,679.1380801,6943.34159433354,2428.95828319651,3764.50151969743,8131.85300361,1865.61066108,4641.81740774,4313.63438176938,1230.63386388157,2973.19623615426
"128","08005005626",931.97,781.1,3937.09,1713.07,251.04,600.86,861.17,78.84,418.7957893,577.50813,998.3518205,5199.78247776776,1941.79192068764,3021.97735591346,9837.60571626,2393.58688776,5349.22065435,5218.47040682012,1578.90879467591,3426.30511259501
"129","08031004301",3400.45,1987.25,28389.17,5387.7,1364.04,2198.33,1825.33,813.06,452.1279532,1546.165963,48009.29044,15405.5163801279,5526.7181623729,8693.11112901942,185108.19019644,60009.10122744,77938.6706187,98192.7554794698,39584.4822567821,49921.6022043419
"130","08005004952",1118.83,944.62,3279.54,2063.45,288.05,1068.15,707.24,95.52,459.1150579,2075.77524,8972.772139,6270.90466114247,2353.4344705564,3660.31445904957,50607.01004303,13809.19492428,23785.65215155,26845.0669709907,9109.11545548448,15235.2850703567
"131","08005080300",1947.77,2010.6,9508.88,3958.37,424.17,1600.52,1933.68,221.41,474.9369499,201.1298827,7085.180405,12430.6297438958,4644.35932327519,7202.97706669295,29590.93729711,9313.49668512,13477.05349064,15696.8509461411,6143.5671713102,8632.37848304974
"132","08031000701",2477.08,1253.08,11584.99,3730.16,1119.92,1387.72,1222.52,903.19,477.149721,228.3135762,815.7721036,10417.9398822622,3649.10029238202,5770.81181635019,7718.15320738,1825.48248096,4691.82561368,4094.18259581647,1204.16365850494,3005.22770069005
"133","08031006809",1893.34,1983.11,15930.23,3876.45,458.6,1544.47,1873.39,168.86,492.2032603,1190.682576,5800.23759,12201.8955872761,4504.59645275079,6992.9004528289,33360.62248561,8979.74811156,16288.51236335,17696.5235460198,5923.41282441805,10433.1858402081
"134","08001009203",2733.69,2812.39,14658.51,5546.08,1271.54,3201.4,1073.14,278.01,497.041431,4554.809046,9662.822397,17407.1553088307,5823.12614133407,9135.88137119652,76310.4593776,17657.6074488,38511.7225875,40479.7554891485,11647.68734171,24667.6890939407
"135","08059010405",1300.44,713.91,3460.9,2014.35,490.63,935.73,587.99,265.64,504.8457257,1931.25522,3512.517643,5701.06013531019,2085.87854934416,3277.50551144816,30279.79260649,7138.34230644,15455.45709705,16062.2621193739,4708.74548347515,9899.59380831523
"136","08005080500",885.47,981.34,3801.03,1866.81,301.39,732.1,833.32,40.23,522.9678003,1.087251144,1175.318487,5929.31982356975,2087.95648816393,3253.90462127652,5795.5920743196,2039.2482461328,3032.1258623268,3074.33806580084,1345.17238827277,1942.14989723288
"137","08001009604",1773.2,1706.74,7640.94,3479.95,693.02,1718.61,1068.32,310.8,538.3814136,326.0859035,2610.385592,10805.305446244,3759.6695444751,5880.41491222146,14688.30315092,4169.82349092,7544.30428205,7791.57830983079,2750.58783774551,4832.30922836204
"138","08001060000",1865.34,3380.06,14921.61,5245.4,140.23,1540.11,3565.07,174.22,583.8686147,2387.269255,3157.128275,17918.1103642431,6580.56141248842,10140.6033040742,35183.49873479,7353.91937364,19079.31939085,18663.4890898734,4850.94902288836,12220.7651913821
"139","08031006901",2183.99,1485.32,7150.86,3669.31,775.81,1718.35,1175.15,416.02,627.0961833,176.7159499,2748.914776,10758.4060938892,3918.71410443374,6136.7448587831,14113.10002347,4263.27229104,7194.17974258,7486.45523567191,2812.23052684775,4608.0459987913
"140","08059010212",2119.23,2252.73,9981.32,4371.96,587.72,1848.24,1936,132.92,729.8689201,135.3399322,1454.904271,13794.1890971865,5009.18645281864,7787.23145233269,9800.30062305,2784.13574796,5661.07412079,5198.68149368872,1836.53095716089,3626.05479492956
"141","08031008388",2412.36,2333.74,13064.24,4746.1,252.94,2610.73,1882.42,73,754.314472,100.9808083,1928.368449,14748.8780997693,5826.83466278497,8997.34947124513,11447.81849162,3340.39647516,6399.14286361,6072.62618000905,2203.46351298335,4098.8056628367
"142","08031001800",1355.71,1140.7,8346.09,2496.41,885.28,773.4,837.73,579.28,762.1359496,540.0411176,23986.24185,7582.39779334434,2305.01200585065,3670.41066175344,90769.17402756,30346.10270064,37997.84581752,48149.5459541966,20017.542995073,24338.5386030567
"143","08059009838",899.29,1809.15,7262,2708.44,0,522.73,2185.71,0,790.7642741,29.61663948,543.4653344,9380.95761822249,3470.98555862731,5338.29299988882,4600.351433902,1636.615497576,2920.495810766,2440.30900517904,1079.57919381982,1870.64815125967
"144","08001009001",1034.21,1129.86,6223.29,2164.07,464.15,938.65,761.27,371.71,796.9190362,536.4419661,1806.443681,6857.829776034,2304.4995841076,3609.98983471899,12901.35772408,3767.76561996,6747.19991217,6843.67268141613,2485.37385630467,4321.7446145111
"145","08005081800",1076.86,1334.22,8295.6,2411.07,296.56,1454.65,659.86,200.56,806.5974071,200.5593553,664.1711983,7792.87046245737,2790.32865864397,4333.45233029522,6261.66496354,2005.59355284,3722.40935108,3321.57175761244,1322.9723622391,2384.29315500477
"146","08031000402",2957.7,2411.99,14966.63,5369.69,1008.56,1260.69,3100.44,596.28,819.9110348,471.1234835,6603.537445,16225.4077258442,5862.71850390803,9159.53505874132,31402.53904326,9473.48635596,15091.00231285,16657.8358009825,6249.10296766601,9666.15171065214
"147","08059009851",1321.36,2203.69,8944.59,3525.05,159.35,765.37,2600.33,0,829.818177,131.9656939,2827.197239,11904.4946004333,4356.54317480099,6722.8237263558,14052.10988916,4546.77733188,7108.25398443,7454.102321743,2999.24216390436,4553.00847398597
"148","08031000202",1201.78,1106.09,5074.27,2307.87,550.61,787.51,969.75,259.67,852.4672267,40.53335996,471.2003095,7113.85308499645,2401.44981407543,3771.33986114896,4201.917365604,1637.041075392,2661.142838462,2228.95509911169,1079.85992252866,1704.5263042857
"149","08001009325",1067.41,1927.08,6481.4,2994.49,263.46,1123.09,1607.95,115.17,953.1124932,29.38077969,2706.557425,10223.974637978,3571.44247012238,5530.09972426204,12483.071282136,4426.860837468,6200.520306143,6621.78785681384,2920.14029021762,3971.58311433845
"150","08031002801",1853.58,900.55,7218.16,2754.13,381.89,982.44,1389.79,207.86,1089.216016,492.9123251,2777.140173,7642.19859644758,3143.78083155239,4889.13621698313,16550.79634754,5231.12221692,8401.77017817,8779.55911631917,3450.66432163197,5381.53685862677
"151","08001008533",2553.45,2052.56,12194.18,4606.02,297.21,2080.49,2228.31,145.69,1188.306526,94.09323709,851.3920324,13884.7243778768,5602.59750435684,8658.7467784275,7826.283873156,2560.550154588,4991.952322683,4151.54174352953,1689.04466303758,3197.46611146622
"152","08031001102",1409.34,1122.1,4834.21,2531.44,336.23,685.4,1509.81,147.07,1221.899715,484.5290706,2788.308664,7618.8904395808,2904.51628294374,4514.68751333347,16456.46231754,5393.68493952,8310.73261892,8729.51855176418,3557.89740922621,5323.22510167152
"153","08031002803",4734.96,2438.87,25113.2,7173.82,854.54,3368.41,2950.87,601.02,1270.982116,120.5674735,4164.60148,20094.2035491079,8330.37102848701,12932.9162858249,21500.2334386,6667.3812834,11336.89225545,11405.0445987699,4398.08013640546,7261.55348708588
"154","08031002702",7356.22,3257.42,35007.54,10613.64,1596.2,4358.39,4659.05,1644.27,1298.971076,1595.416758,83985.75647,29020.5274656792,11989.4794894284,18665.5581580584,315690.4761654,104256.1731648,132096.1873586,167461.621770546,68771.6788351919,84610.8005907406
"155","08059010308",2451.05,2327.25,11132.19,4778.3,488.37,1282.72,3007.21,61.11,1319.667746,444.9820329,2635.515903,14803.8493030048,5630.28551963697,8728.39887134575,17230.73215906,5280.19881828,9307.95169183,9140.2388399525,3483.03727533436,5961.96801931697
"156","08031000600",2527.51,2177.31,14416.51,4704.82,1012.26,1405.28,2287.29,453.86,1396.212143,735.2833181,14090.17639,14345.6123019096,5006.9207348177,7843.86242858815,59762.71973714,19466.00622132,26703.07661257,31701.8178380415,12840.5818803683,17103.9659478736
"157","08059009842",509.56,892.6,3672.99,1402.16,161.66,305,935.49,37.72,1476.524736,439.7241549,542.1109067,4767.6496851932,1633.63241945538,2535.37903096355,7606.15038981,2950.03175712,4405.21716541,4034.76942092134,1945.96281827436,2821.64806263159
"158","08059010213",1700.45,1888.27,9112.01,3588.72,548.22,1355,1685.49,83.37,2241.527933,113.6869619,1123.606141,11401.9680662506,4045.32990612287,6299.24980508245,8968.76552656,4174.58524308,5381.37328483,4757.58419639685,2753.72888618705,3446.89964950337
"159","08059010406",634.73,715.68,3162.25,1350.41,211.55,693.42,445.43,109.34,2289.678942,329.1276798,1761.543828,4300.85743697113,1516.91713009024,2362.93820987058,11478.13816772,5256.42053976,5968.14692526,6088.70959878347,3467.35214049782,3822.74234773015
"160","08031002802",4363.94,1175,11476.91,5538.94,847.3,2667.75,2023.88,548.05,2592.198638,627.5551773,6170.959244,14084.5492171071,6242.51339547533,9720.81584893983,32561.61788992,11268.85567116,16208.31559391,17272.6824247366,7433.40273800499,10381.8178711335
"161","08001008200",610.81,1446.49,8666.76,2057.3,279.4,897.52,880.38,117.3,2626.650347,238.5467701,1060.940055,7271.67353489729,2354.29059680112,3660.40630586913,8995.84830424,4711.36460652,5154.19106997,4771.95056540308,3107.81072966218,3301.38395019632
"162","08031001600",4300.73,3645.79,14413.34,7946.52,1144.86,2438.45,4363.21,535.21,2670.216698,743.9293682,11860.89269,24165.899685959,9027.35933504844,14045.9774898022,55193.84679648,18330.04650744,26204.73814554,29278.2069594364,12091.2559244924,16784.768115569
"163","08001008529",3185.28,3006.16,13063.6,6191.44,672.42,3117.76,2401.25,328.08,3079.051571,1738.655332,5003.678109,19163.0627012465,7255.37248742389,11253.8056640993,38606.92227,11785.6620144,20431.2191985,20479.4832376137,7774.30955223372,13086.6896917858
"164","08001008308",1159.9,1402.49,7421.73,2562.39,633.8,1296.16,632.44,107.75,3291.684428,568.9817794,1474.359253,8250.71321067724,2643.59574182655,4155.53436994776,14037.55643206,6402.03055248,7921.59353138,7446.38227406232,4223.04383216026,5073.97211113268
"165","08005082000",3576.25,3451.7,16710.32,7027.95,1115.92,4736.74,1175.28,200.69,3426.884115,265.0628597,18929.2748,21831.6939872991,7879.40444146718,12276.3522903406,75797.37370198,27145.46612964,33676.99221809,40207.5833273835,17906.2708886142,21570.9274433894
"166","08031015500",1453.97,1215.2,8377.29,2669.17,385.27,1468.12,815.78,271.21,3518.649211,398.249245,2937.673842,8098.15597982768,3031.48659794247,4716.90897794338,17958.6255527,8225.4867576,9345.3414358,9526.35821122919,5425.87087541193,5985.91705398968
"167","08005006855",858.61,2019.27,8263.6,2877.88,149.41,603.43,2125.05,25.62,3837.179745,839.7388908,7701.401929,10163.647196173,3537.2069088573,5461.29657083499,38709.25525572,14853.98467776,18374.05335986,20533.7669396672,9798.3019390805,11769.0252531996
"168","08031003800",2976.56,2523.57,21577.05,5500.14,760.41,1338.16,3401.56,549.67,3890.168869,14659.79426,29486.53504,16726.6104531335,6280.55966177597,9767.02632511837,232918.3606323,57643.7978028,115427.3505125,123554.206909891,38024.2304028224,73934.0077273989
"169","08031001403",922.06,959.27,6361.94,1881.33,273.32,848.37,759.63,131.79,4278.362685,849.7973945,3567.050792,5915.43851398392,2134.91885423922,3322.15685973113,23934.7607653,10434.2530458,12255.89820545,12696.4674485371,6882.86436733664,7850.19900920126
"170","08031005300",984.06,573,5968.43,1557.06,355.9,636.98,564.18,362.32,4294.028824,1439.059076,16446.94059,4449.56852367293,1635.93599675121,2566.42659704089,73748.1504802,26616.034188,32870.5448952,39120.5494445199,17557.035708094,21054.378442329
"171","08031002100",1868.38,1623.18,6961.91,3491.56,547.94,1148.54,1795.08,450.49,4554.70878,1321.787724,4708.405027,10661.0623537552,3921.09790852099,6108.14430744536,33214.8226221,12701.8818372,17176.4597306,17619.1823417684,8378.68599809114,11001.9375894278
"172","08001008526",2217.33,3377.16,14016.64,5594.49,549.44,1592.95,3452.1,170.27,4741.131014,1321.597871,1380.380599,18650.3385025315,6614.58044708308,10250.8686099145,23167.6889227,8931.7313808,13871.3023393,12289.5654211569,5891.73900514864,8884.90439908201
"173","08031015600",1933.12,1593.04,21185.9,3526.16,860.15,1532.66,1133.35,374.24,5044.148282,1412.552405,2987.35745,10673.3351709468,3650.06670298205,5735.5142525964,28320.4070744,11332.8697644,15459.0668745,15022.8836659497,7475.6290784469,9901.90595801543
"174","08031004101",1451.26,990.16,5228.02,2441.41,696.03,1084.68,660.7,329.24,5903.595476,117.3427893,1003.679586,7162.02133383112,2425.69414574402,3829.21878789114,10340.06181432,8429.54142156,6373.30626811,5485.00398766069,5560.47376163621,4082.25669898311
"175","08031001401",1928.4,1238.19,27687.47,3166.6,1110.14,1145.34,911.13,523.57,6116.24474,2110.839769,7491.750983,9196.31907232034,2936.75231578212,4673.85275425212,50450.1738181,18862.6025904,25367.4806605,26761.8714026664,12442.5519176914,16248.4844610112
"176","08005006709",1015.21,1791.77,6379.18,2806.98,100.43,746.24,1960.31,20.36,6383.970073,1658.56285,7315.639313,9554.19477551289,3495.82158459885,5390.71127673043,45970.3305866,18429.8066832,22913.3134697,24385.4873509925,12157.0618577014,14676.5310613766
"177","08059010402",6405.05,4803.79,20003.64,11208.84,1906.35,5984.48,3318.01,517.56,7471.328117,2369.679032,9275.389532,33402.618035429,12438.9628268774,19400.7705851963,65445.2849127,22939.6760172,34584.0048537,34716.1994933738,15131.9579814663,22151.8909577757
"178","08001008309",476.33,988.21,5307.57,1464.54,275.47,914.87,274.21,73.66,10329.22291,1889.050438,4464.801299,5092.6717879367,1598.61227020275,2497.63456907414,39750.4622627,20019.6895764,21172.5943322,21086.0870986586,13205.8142950643,13561.5583829626
"179","08059060500",6149.06,9644.5,38264.83,15793.56,676.64,3565.77,11551.15,419.52,21484.17451,769.9359577,15502.36438,52874.3400052658,19556.6508821141,30173.4759866876,86820.15153168,45307.76981724,45540.23238819,46054.7418295959,29886.8767193735,29169.6194909313
"180","08001008353",4568.06,5977.05,32835.21,10545.11,784.54,4249.58,5510.99,65.38,27178.0779,1022.975622,12491.07075,34369.2563256804,12721.5372447561,19676.513068417,78717.9743798,48830.5491264,42211.5894234,41756.8493426042,32210.647484236,27037.5432231504
"181","08005006856",4496.25,3290.17,18201.19,7786.42,1208,2569.84,4008.58,61.12,30619.24813,2582.987639,35284.39985,23109.0493989261,8758.40451192358,13641.2721198364,172076.4633336,82183.9627428,81519.6777583,91279.9269981362,54211.9369969305,52215.323825392
"182","08001008801",332,278,5160,1538,267,804,416,56,1124,82,222,3813.37291379932,1701.31030641595,2654.38233262212,3329.2,1713.6,2181,1766.01219640976,1130.36135199113,1396.9832118428
"183","08001007801",434,283,4215,1422,525,645,173,394,22,27,431,3578.21235790219,1292.03768332136,2061.46404534659,2746.1,576,1594.5,1456.70013593682,379.953395627271,1021.31578692496
"184","08059012039",392,664,5417,2038,144,522,1318,56,53,25,205,5650.24602322244,2466.32837302122,3813.54485977359,2391.2,339.6,1653.8,1268.43937404032,224.014189505245,1059.29887012637
"185","08031004103",462,883,5593,2297,122,528,1591,85,73,25,232,6640.23112545216,2820.47117573395,4355.09280544105,2681,396,1857,1422.16709677237,261.217959493749,1189.45338119765
"186","08031004201",508,683,4979,2022,151,419,1385,148,104,138,832,5654.79678069286,2438.75275708631,3772.12543227176,5559.4,1288.8,3078.6,2949.04728004338,850.145722716019,1971.9177056301
"187","08031004002",269,555,3525,1433,86,335,920,9,44,5,398,4150.90684321961,1749.58166546613,2702.99261918554,2468.9,536.4,1462.5,1309.65622723659,353.831599677896,936.766596662125
"188","08005082400",355,446,4335,1542,289,587,565,63,42,93,342,4161.18833434193,1684.21362690291,2631.20328527649,3087,572.4,1862.1,1637.53443779795,377.578686904601,1192.72005445781
"189","08005005635",612,727,4989,2052,183,583,1219,181,64,6,1038,5807.10573924394,2444.87492832041,3786.07244081761,5164.6,1329.6,2744.6,2739.62110704609,877.059088239617,1757.98263329837
"190","08059011805",1229,1110,5996,3061,487,1176,1282,229,118,866,1913,8714.10504620029,3430.87355198956,5345.56173069148,16195.2,3476.4,8644,8590.92896891006,2293.17705652543,5536.69091387857
"191","08031002703",2429,1028,5217,3820,913,1715,1008,681,29,200,652,10153.2307744475,3973.2502875538,6240.0465483422,6656.3,1057.2,4159.3,3530.91042381422,697.372794890887,2664.13217469865
"192","08005085000",141,360,2088,890,55,220,551,0,24,472,1102,2608.93611341609,1085.01719253198,1676.51865738954,8461.6,1917.6,4307.2,4488.55244537452,1264.92817960912,2758.86569924315
"193","08005084000",106,242,2640,767,24,261,475,15,44,201,260,2110.51670062668,958.701281361596,1477.85814538505,3166.1,606,1790.9,1679.49393699776,399.742634982858,1147.11473364937
"194","08059012049",142,600,3921,1405,32,289,1084,28,51,36,172,4182.60554023391,1768.24543891312,2724.05056441091,1923.6,310.8,1278.5,1020.39560885913,205.016519723882,818.910149629079
"195","08031004503",452,166,4390,1440,420,704,248,124,28,10,140,3379.93130199883,1421.169111127,2245.19692012716,1601.6,213.6,1121,849.587028045739,140.89938421178,718.027593065465
"196","08005006601",1033,881,5830,2809,609,1226,785,200,325,183,728,7718.72025604052,2984.68857549529,4676.6152896598,6279,1483.2,3727.2,3330.76732586114,978.379993740223,2387.36168142159
"197","08005083400",354,516,7275,2210,74,894,1242,35,213,56,346,5714.9497649738,2757.46306270642,4251.39094764311,3377.5,738,2180.1,1791.63348353177,486.815288147441,1396.40674009101
"198","08059011701",599,796,4599,2073,191,728,1091,86,147,652,3117,5990.88559227642,2463.70631775706,3816.16748241166,17940.3,4699.2,8745.5,9516.63721231829,3099.78645265915,5601.70411699735
"199","08059010604",330,382,2435,1084,129,508,390,59,98,452,835,3063.55291780564,1258.88715877229,1954.40504603343,7546.7,1662,3992.8,4003.23328206342,1096.32386029952,2557.48490061712
"200","08005081100",923,709,6289,2674,560,1383,555,369,305,2382,2380,7085.84965808982,2861.17647095477,4479.71813431906,30424.1,6080.4,16284.3,16138.8116258531,4010.88303259038,10430.4877196752
"201","08014031000",609,659,5731,2249,132,603,1478,10,46,202,372,6086.2664723365,2748.85575607509,4246.3660154169,4605.3,744,2842.6,2442.93402863327,490.773136018558,1820.75400182684
"202","08001008546",291,342,3926,1344,61,420,809,50,34,34,199,3532.47516846782,1660.77747792606,2562.87385375443,1946.7,320.4,1261.8,1032.64926791748,211.34907631767,808.213396012492
"203","08031015400",555,611,4868,1727,328,565,756,150,49,51,2099,4885.634742153,1881.90423949164,2940.76919944991,9018.1,2638.8,4239,4783.75423178027,1740.66149371744,2715.18195094068
"204","08031008391",384,826,7315,2473,101,1022,1246,43,50,0,24,6897.21113021741,3067.23568045716,4731.63709169253,1850.1,88.8,1542.4,981.406693673465,58.5761484925376,987.944477737889
"205","08031004202",373,600,4567,1743,101,310,1236,42,96,47,910,4897.2438971531,2131.70841834394,3292.81847657873,4867.1,1263.6,2588.7,2581.80883129459,833.522761657326,1658.12491540461
"206","08001008100",368,236,1574,845,244,280,184,64,75,13,27108,2263.31331017822,836.433165628906,1320.96507929078,95631.2,32635.2,38556.8,50728.6632095702,21527.5261405818,24696.5622661075
"207","08059011730",592,532,3388,1742,220,917,475,56,52,14,90,4757.77032648826,2010.22142420758,3122.8249826035,1688.4,187.2,1263,895.631080265001,123.484853578863,808.982025014882
"208","08014030400",193,465,3998,1369,74,222,1073,0,56,48,186,3833.79168933805,1679.6843949842,2593.79306365583,2051.7,348,1335.4,1088.34771818272,229.55517652481,855.355974825711
"209","08005005631",176,529,3324,1242,44,335,854,8,64,218,257,3694.55302659112,1547.23217720367,2385.83666017234,3644.9,646.8,2161.6,1933.47887020724,426.656000506456,1384.55704297084
"210","08005083000",159,475,3750,1266,61,337,838,11,59,5,85,3636.21716938573,1560.81703074136,2409.13707022172,1267,178.8,931.6,672.094633200519,117.943866559299,596.712315521666
"211","08005006711",144,614,4225,1521,18,298,1134,9,249,238,1180,4456.14588824851,1931.04638313569,2972.45210937288,7368.2,2000.4,3807.7,3908.54591661252,1319.54648023054,2438.92387699855
"212","08001009327",400,418,4435,1581,312,484,719,61,15,11,31,4187.08691264734,1710.96086437208,2675.5967382182,1318.1,68.4,1051.2,699.201212329601,45.1194657307384,673.319006093146
"213","08031980100",0,0,0,0,0,0,0,0,8692,309,3507,0,0,0,20954.5,15009.6,10708.1,11115.5540579323,9900.9522343873,6858.79685040527
"214","08035014113",95,362,3179,1031,30,163,838,16,36,64,181,2911.09445936096,1290.96816976731,1989.7263049395,1918,337.2,1190.8,1017.42502484499,222.431050356798,762.736180037784
"215","08005085400",91,474,4723,1444,8,166,1244,20,26,277,481,4010.54519077548,1842.46877846009,2834.80584886384,5039.3,940.8,2854.7,2673.15428972958,620.590546191209,1828.5043442676
"216","08059011602",484,440,4409,1742,303,748,602,166,30,689,1106,4571.93133307732,1926.38064819784,3005.63281206241,10899,2190,5846.9,5781.49913753154,1444.61447295785,3745.08076172566
"217","08031004506",220,345,3795,1196,424,483,232,99,8,28,638,3225.61656515894,1104.43180830037,1758.62891003862,3311,808.8,1746.4,1756.35779836379,533.517893026626,1118.61140814409
"218","08093000400",125,418,1378,3639,43,250,323,25,49,7,75,8538.34649412572,4620.10374167264,7111.69823105866,2902.9,157.2,2345.8,1539.8764883329,103.695614223276,1502.54159483762
"219","08093000200",255,858,3836,1939,115,490,847,0,91,33,89,5832.80674875377,2368.74926286017,3659.36406574759,2009.7,255.6,1488.6,1066.06833807662,168.604319309602,953.484277464095
"220","08031001902",15,23,778,66,0,16,22,0,428,6,4373,186.004516271867,84.5819168485926,130.084970681522,15701.7,5768.4,6404,8329.14625266345,3805.07494329227,4101.91677608496
"221","08031008305",113,184,4792,1082,215,413,424,37,22,0,19,2659.36645482947,1169.45290487887,1829.03504509798,839.3,49.2,686.8,445.216279120123,32.4543525431627,439.911999034221
