route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
15,SU,114022704,Union Station Downtown,1,  15 10,1199215
15,SU,114022705,Union Station Downtown,1,  15  2,1199214
15,SU,114022706,Union Station Downtown,1,  15  7,1199215
15,SU,114022707,Union Station Downtown,1,  15  4,1199213
15,SU,114022708,Union Station Downtown,1,  15  5,1199215
15,SU,114022709,Union Station Downtown,1,  15  1,1199216
15,SU,114022710,Union Station Downtown,1,  15  4,1199211
15,SU,114022711,Union Station Downtown,1,  15  1,1199213
15,SU,114022712,Union Station Downtown,1,  15  7,1199215
15,SU,114022713,Union Station Downtown,1,  15  2,1199211
15,SU,114022714,Union Station Downtown,1,  15  2,1199208
15,SU,114022715,Union Station Downtown,1,  15  2,1199208
15,SU,114022716,Union Station Downtown,1,  15  8,1199215
15,SU,114022717,Union Station Downtown,1,  15 11,1199213
15,SU,114022718,Union Station Downtown,1,  15  8,1199215
15,SU,114022719,Union Station Downtown,1,  15  6,1199213
15,SU,114022720,Union Station Downtown,1,  15  9,1199215
15,SU,114022721,Union Station Downtown,1,  15  5,1199215
15,SU,114022722,Union Station Downtown,1,  15  2,1200476
15,SU,114022723,Union Station Downtown,1,  15  9,1199214
15,SU,114022724,Union Station Downtown,1,  15  1,1199216
15,SU,114022725,Union Station Downtown,1,  15  6,1199208
15,SU,114022726,Union Station Downtown,1,  15  2,1199216
15,SU,114022727,Union Station Downtown,1,  15  2,1199213
15,SU,114022728,Union Station Downtown,1,  15  8,1200475
15,SU,114022729,Union Station Downtown,1,  15  3,1199216
15,SU,114022730,Union Station Downtown,1,  15 11,1200476
15,SU,114022731,Union Station Downtown,1,  15  4,1199213
15,SU,114022732,Union Station Downtown,1,  15  1,1199211
15,SU,114022733,Union Station Downtown,1,  15  6,1199211
15,SU,114022734,Union Station Downtown,1,  15 11,1199214
15,SU,114022735,Union Station Downtown,1,  15 10,1199215
15,SU,114022736,Union Station Downtown,1,  15  5,1199211
15,SU,114022737,Union Station Downtown,1,  15  1,1199214
15,SU,114022738,Union Station Downtown,1,  15  9,1199216
15,SU,114022739,Union Station Downtown,1,  15  7,1199215
15,SU,114022740,Union Station Downtown,1,  15 10,1199215
15,SU,114022741,Union Station Downtown,1,  15  6,1199211
15,SU,114022742,Union Station Downtown,1,  15  6,1199216
15,SU,114022743,Union Station Downtown,1,  15 10,1199215
15,SU,114022744,Union Station Downtown,1,  15  5,1199215
15,SU,114022745,Union Station Downtown,1,  15  4,1199213
15,SU,114022746,Union Station Downtown,1,  15  1,1199215
15,SU,114022747,Union Station Downtown,1,  15  7,1200475
15,SU,114022748,Union Station Downtown,1,  15  7,1199215
15,SU,114022749,Union Station Downtown,1,  15  1,1199213
15,SU,114022750,Union Station Downtown,1,  15  5,1199216
15,SU,114022751,Union Station Downtown,1,  15  6,1199214
15,SU,114022752,Union Station Downtown,1,  15 10,1199216
15,SU,114022753,Union Station Downtown,1,  15  3,1199214
15,SU,114022754,Union Station Downtown,1,  15  9,1199212
15,SU,114022755,Union Station Downtown,1,  15  4,1199216
15,SU,114022756,Union Station Downtown,1,  15  3,1199213
15,SU,114022757,Union Station Downtown,1,  15 11,1199216
15,SU,114022758,Union Station Downtown,1,  15  3,1199213
15,SU,114022759,Union Station Downtown,1,  15  3,1199213
15,SU,114022760,Union Station Downtown,1,  15  8,1199216
15,SU,114022761,Union Station Downtown,1,  15  2,1199215
15,SU,114022762,Union Station Downtown,1,  15  7,1200476
15,SU,114022763,Union Station Downtown,1,  15  3,1199215
15,SU,114022764,Union Station Downtown,1,  15  8,1200476
15,SU,114022765,Union Station Downtown,1,  15  4,1199215
15,SU,114022766,Union Station Downtown,1,  15  4,1199216
15,SU,114022767,Union Station Downtown,1,  15  9,1199211
15,SU,114022768,Union Station Downtown,1,  15  8,1199215
15,SU,114022769,Union Station Downtown,1,  15  9,1199215
15,WK,114005760,Billings via E Colfax Ave,0,  15  1,1199199
15,WK,114005761,Tower Rd,0,  15 11,1199194
15,WK,114005762,Picadilly,0,  15  7,1200473
15,WK,114005763,Billings via E Colfax Ave,0,  15  2,1199199
15,WK,114005764,Billings via E Colfax Ave,0,  15 11,1199199
15,WK,114005765,Billings via E Colfax Ave,0,  15 12,1199199
15,WK,114005766,Billings via E Colfax Ave,0,  15  3,1199200
15,WK,114005767,Tower Rd,0,  15  5,1199194
15,WK,114005768,Billings via E Colfax Ave,0,  15  1,1199199
15,WK,114005769,Tower Rd,0,  15  4,1199195
15,WK,114005770,Picadilly,0,  15 11,1200473
15,WK,114005771,Picadilly,0,  15  8,1200473
15,WK,114005772,Picadilly,0,  15  7,1200473
15,WK,114005773,Tower Rd,0,  15 14,1199195
15,WK,114005774,Tower Rd,0,  15  1,1199195
15,WK,114005775,Tower Rd,0,  15  4,1199195
15,WK,114005776,Billings via E Colfax Ave,0,  15 15,1199199
15,WK,114005777,Billings via E Colfax Ave,0,  15 13,1199199
15,WK,114005778,Billings via E Colfax Ave,0,  15  6,1199199
15,WK,114005779,Billings via E Colfax Ave,0,  15  5,1199199
15,WK,114005780,Billings via E Colfax Ave,0,  15  9,1199199
15,WK,114005781,Billings via E Colfax Ave,0,  15  3,1199199
15,WK,114005782,Billings via E Colfax Ave,0,  15  2,1199199
15,WK,114005783,Billings via E Colfax Ave,0,  15 12,1199199
15,WK,114005784,Billings via E Colfax Ave,0,  15 10,1199199
15,WK,114005785,Billings via E Colfax Ave,0,  15 11,1199199
15,WK,114005786,Billings via E Colfax Ave,0,  15  8,1199199
15,WK,114005787,Billings via E Colfax Ave,0,  15  7,1199199
15,WK,114005788,Billings via E Colfax Ave,0,  15 14,1199199
15,WK,114005789,Billings via E Colfax Ave,0,  15  1,1199199
15,WK,114005790,Billings via E Colfax Ave,0,  15  4,1199199
15,WK,114005791,Billings via E Colfax Ave,0,  15 31,1199197
15,WK,114005792,Billings via E Colfax Ave,0,  15  5,1199197
15,WK,114005793,Billings via E Colfax Ave,0,  15  2,1199197
15,WK,114005794,Billings via E Colfax Ave,0,  15  1,1199197
15,WK,114005795,Tower Rd,0,  15  2,1199194
15,WK,114005796,Billings via E Colfax Ave,0,  15 13,1199199
15,WK,114005797,Tower Rd,0,  15  3,1199194
15,WK,114005798,Picadilly,0,  15  8,1200473
15,WK,114005799,Billings via E Colfax Ave,0,  15 15,1199199
15,WK,114005800,Billings via E Colfax Ave,0,  15 12,1199199
15,WK,114005801,Billings via E Colfax Ave,0,  15  3,1199199
15,WK,114005802,Tower Rd,0,  15  7,1199195
15,WK,114005803,Tower Rd,0,  15  8,1199195
15,WK,114005804,Tower Rd,0,  15 11,1199195
15,WK,114005805,Billings via E Colfax Ave,0,  15  5,1199199
15,WK,114005806,Billings via E Colfax Ave,0,  15  2,1199199
15,WK,114005807,Billings via E Colfax Ave,0,  15 31,1199199
15,WK,114005808,Tower Rd,0,  15 15,1199195
15,WK,114005809,Tower Rd,0,  15 11,1199195
15,WK,114005810,Billings via E Colfax Ave,0,  15 10,1199199
15,WK,114005811,Billings via E Colfax Ave,0,  15  8,1199199
15,WK,114005812,Tower Rd,0,  15  4,1199195
15,WK,114005813,Tower Rd,0,  15  5,1199195
15,WK,114005814,Billings via E Colfax Ave,0,  15 15,1199199
15,WK,114005815,Billings via E Colfax Ave,0,  15  3,1199199
15,WK,114005816,Billings via E Colfax Ave,0,  15  3,1199199
15,WK,114005817,Billings via E Colfax Ave,0,  15  9,1199199
15,WK,114005818,Tower Rd,0,  15 31,1199195
15,WK,114005819,Billings via E Colfax Ave,0,  15  4,1199199
15,WK,114005820,Tower Rd,0,  15  2,1199195
15,WK,114005821,Billings via E Colfax Ave,0,  15  6,1199199
15,WK,114005822,Billings via E Colfax Ave,0,  15  8,1199199
15,WK,114005823,Billings via E Colfax Ave,0,  15 10,1199199
15,WK,114005824,Billings via E Colfax Ave,0,  15  3,1199199
15,WK,114005825,Tower Rd,0,  15 12,1199194
15,WK,114005826,Billings via E Colfax Ave,0,  15 31,1199199
15,WK,114005827,Tower Rd,0,  15  6,1199195
15,WK,114005828,Billings via E Colfax Ave,0,  15  2,1199199
15,WK,114005829,Billings via E Colfax Ave,0,  15  9,1199199
15,WK,114005830,Billings via E Colfax Ave,0,  15 10,1199199
15,WK,114005831,Billings via E Colfax Ave,0,  15  5,1199199
15,WK,114005832,Billings via E Colfax Ave,0,  15 12,1199199
15,WK,114005833,Billings via E Colfax Ave,0,  15 31,1199199
15,WK,114005834,Billings via E Colfax Ave,0,  15  6,1199199
15,WK,114005835,Billings via E Colfax Ave,0,  15  9,1199199
15,WK,114005836,Billings via E Colfax Ave,0,  15  5,1199199
15,WK,114005837,Billings via E Colfax Ave,0,  15  6,1199199
15,WK,114005838,Billings via E Colfax Ave,0,  15  2,1199199
15,WK,114005839,Tower Rd,0,  15  3,1199195
15,WK,114005840,Billings via E Colfax Ave,0,  15  7,1199199
15,WK,114005841,Tower Rd,0,  15  9,1199195
15,WK,114005842,Billings via E Colfax Ave,0,  15  9,1199199
15,WK,114005843,Tower Rd,0,  15  6,1199194
15,WK,114005844,Billings via E Colfax Ave,0,  15  9,1199199
15,WK,114005845,Billings via E Colfax Ave,0,  15  4,1199199
15,WK,114005846,Billings via E Colfax Ave,0,  15  1,1199199
15,WK,114005847,Billings via E Colfax Ave,0,  15  5,1199199
15,WK,114005848,Billings via E Colfax Ave,0,  15 14,1199199
15,WK,114005849,Tower Rd,0,  15 13,1199194
15,WK,114005850,Tower Rd,0,  15  1,1199195
15,WK,114005851,Billings via E Colfax Ave,0,  15 13,1199199
15,WK,114005852,Billings via E Colfax Ave,0,  15  4,1199199
15,WK,114005853,Tower Rd,0,  15  5,1199194
15,WK,114005854,Billings via E Colfax Ave,0,  15  3,1199199
15,WK,114005855,Tower Rd,0,  15  6,1199195
15,WK,114005856,Tower Rd,0,  15  4,1199195
15,WK,114005857,Tower Rd,0,  15 14,1199195
15,WK,114005858,Tower Rd,0,  15  7,1199195
15,WK,114005859,Billings via E Colfax Ave,0,  15  7,1199199
15,WK,114005860,Billings via E Colfax Ave,0,  15 11,1199199
15,WK,114005861,Tower Rd,0,  15  6,1199194
15,WK,114005862,Tower Rd,0,  15 10,1199194
15,WK,114005863,Tower Rd,0,  15  8,1199195
15,WK,114005864,Billings via E Colfax Ave,0,  15  2,1199199
15,WK,114005865,Tower Rd,0,  15  9,1199194
15,WK,114005866,Billings via E Colfax Ave,0,  15  7,1199199
15,WK,114005867,Union Station Downtown,1,  15 11,1199215
15,WK,114005868,Union Station Downtown,1,  15 10,1199215
15,WK,114005869,Union Station Downtown,1,  15  3,1199211
15,WK,114005870,Union Station Downtown,1,  15  4,1199215
15,WK,114005871,Union Station Downtown,1,  15  8,1200476
15,WK,114005872,Union Station Downtown,1,  15 12,1199215
15,WK,114005873,Union Station Downtown,1,  15  6,1199215
15,WK,114005874,Union Station Downtown,1,  15  3,1199216
15,WK,114005875,Union Station Downtown,1,  15  5,1199211
15,WK,114005876,Union Station Downtown,1,  15  1,1199215
15,WK,114005877,Union Station Downtown,1,  15  6,1199211
15,WK,114005878,Union Station Downtown,1,  15  8,1199215
15,WK,114005879,Union Station Downtown,1,  15 15,1199213
15,WK,114005880,Union Station Downtown,1,  15  7,1199213
15,WK,114005881,Union Station Downtown,1,  15 14,1199215
15,WK,114005882,Union Station Downtown,1,  15 31,1199213
15,WK,114005883,Union Station Downtown,1,  15  2,1199215
15,WK,114005884,Union Station Downtown,1,  15  6,1199213
15,WK,114005885,Union Station Downtown,1,  15  1,1199215
15,WK,114005886,Union Station Downtown,1,  15  2,1199215
15,WK,114005887,Union Station Downtown,1,  15 31,1199215
15,WK,114005888,Union Station Downtown,1,  15  5,1199215
15,WK,114005889,Union Station Downtown,1,  15  9,1199215
15,WK,114005890,Union Station Downtown,1,  15  3,1199215
15,WK,114005891,Union Station Downtown,1,  15  2,1199215
15,WK,114005892,Union Station Downtown,1,  15 31,1199215
15,WK,114005893,Union Station Downtown,1,  15  5,1199215
15,WK,114005894,Union Station Downtown,1,  15  9,1199215
15,WK,114005895,Union Station Downtown,1,  15  3,1199215
15,WK,114005896,Union Station Downtown,1,  15  2,1199215
15,WK,114005897,Union Station Downtown,1,  15 12,1199215
15,WK,114005898,Union Station Downtown,1,  15 10,1199215
15,WK,114005899,Union Station Downtown,1,  15 11,1199215
15,WK,114005900,Union Station Downtown,1,  15  8,1199215
15,WK,114005901,Union Station Downtown,1,  15  7,1199215
15,WK,114005902,Union Station Downtown,1,  15 14,1199215
15,WK,114005903,Union Station Downtown,1,  15  1,1199215
15,WK,114005904,Union Station Downtown,1,  15  4,1199215
15,WK,114005905,Union Station Downtown,1,  15 15,1199215
15,WK,114005906,Union Station Downtown,1,  15 13,1199215
15,WK,114005907,Union Station Downtown,1,  15 12,1199215
15,WK,114005908,Union Station Downtown,1,  15 10,1199215
15,WK,114005909,Union Station Downtown,1,  15 31,1199208
15,WK,114005910,Union Station Downtown,1,  15  2,1199208
15,WK,114005911,Union Station Downtown,1,  15  1,1199215
15,WK,114005912,Union Station Downtown,1,  15  9,1199211
15,WK,114005913,Union Station Downtown,1,  15 14,1199213
15,WK,114005914,Union Station Downtown,1,  15  6,1199215
15,WK,114005915,Union Station Downtown,1,  15  2,1199211
15,WK,114005916,Union Station Downtown,1,  15 15,1199215
15,WK,114005917,Union Station Downtown,1,  15  7,1199213
15,WK,114005918,Union Station Downtown,1,  15 13,1199215
15,WK,114005919,Union Station Downtown,1,  15  8,1199213
15,WK,114005920,Union Station Downtown,1,  15 15,1199215
15,WK,114005921,Union Station Downtown,1,  15  5,1199215
15,WK,114005922,Union Station Downtown,1,  15 11,1200476
15,WK,114005923,Union Station Downtown,1,  15  8,1199214
15,WK,114005924,Union Station Downtown,1,  15  3,1199215
15,WK,114005925,Union Station Downtown,1,  15  5,1199208
15,WK,114005926,Union Station Downtown,1,  15  2,1199215
15,WK,114005927,Union Station Downtown,1,  15 11,1199213
15,WK,114005928,Union Station Downtown,1,  15  8,1200476
15,WK,114005929,Union Station Downtown,1,  15  3,1199215
15,WK,114005930,Union Station Downtown,1,  15  7,1200476
15,WK,114005931,Union Station Downtown,1,  15  1,1199213
15,WK,114005932,Union Station Downtown,1,  15  5,1199211
15,WK,114005933,Union Station Downtown,1,  15 12,1199211
15,WK,114005934,Union Station Downtown,1,  15  9,1199213
15,WK,114005935,Union Station Downtown,1,  15 12,1199215
15,WK,114005936,Union Station Downtown,1,  15 10,1199211
15,WK,114005937,Union Station Downtown,1,  15  3,1199213
15,WK,114005938,Union Station Downtown,1,  15  8,1199215
15,WK,114005939,Union Station Downtown,1,  15 13,1199215
15,WK,114005940,Union Station Downtown,1,  15 31,1199215
15,WK,114005941,Union Station Downtown,1,  15 13,1199211
15,WK,114005942,Union Station Downtown,1,  15  6,1199215
15,WK,114005943,Union Station Downtown,1,  15  6,1199215
15,WK,114005944,Union Station Downtown,1,  15 10,1199215
15,WK,114005945,Union Station Downtown,1,  15  1,1199213
15,WK,114005946,Union Station Downtown,1,  15  5,1199215
15,WK,114005947,Union Station Downtown,1,  15  7,1200476
15,WK,114005948,Union Station Downtown,1,  15  6,1199215
15,WK,114005949,Union Station Downtown,1,  15 14,1199213
15,WK,114005950,Union Station Downtown,1,  15 11,1199215
15,WK,114005951,Union Station Downtown,1,  15  5,1199213
15,WK,114005952,Union Station Downtown,1,  15  4,1199215
15,WK,114005953,Union Station Downtown,1,  15  2,1199213
15,WK,114005954,Union Station Downtown,1,  15  9,1199211
15,WK,114005955,Union Station Downtown,1,  15  4,1199215
15,WK,114005956,Union Station Downtown,1,  15  4,1199213
15,WK,114005957,Union Station Downtown,1,  15  9,1199215
15,WK,114005958,Union Station Downtown,1,  15  4,1199213
15,WK,114005959,Union Station Downtown,1,  15  4,1199213
15,WK,114005960,Union Station Downtown,1,  15  7,1199215
15,WK,114005961,Union Station Downtown,1,  15  2,1199215
15,WK,114005962,Union Station Downtown,1,  15  7,1200476
15,WK,114005963,Union Station Downtown,1,  15  3,1199215
15,WK,114005964,Union Station Downtown,1,  15  8,1200476
15,WK,114005965,Union Station Downtown,1,  15  9,1199215
15,WK,114005966,Union Station Downtown,1,  15  4,1199215
15,WK,114005967,Union Station Downtown,1,  15 11,1199211
15,WK,114005968,Union Station Downtown,1,  15  3,1199215
15,WK,114005969,Union Station Downtown,1,  15  9,1199215
15,WK,114005970,Union Station Downtown,1,  15  6,1199211
15,WK,114005971,Union Station Downtown,1,  15  7,1199215
153,SA,114005972,Peoria Stn via Chambers,0, 153  2,1199226
153,SA,114005973,Peoria Stn via Chambers,0, 153  1,1199226
153,SA,114005974,Peoria Stn via Chambers,0, 153  3,1199223
153,SA,114005975,Peoria Stn via Chambers,0, 153  5,1199223
153,SA,114005976,Peoria Stn via Chambers,0, 153  2,1199223
153,SA,114005977,Peoria Stn via Chambers,0, 153  1,1199223
153,SA,114005978,Peoria Stn via Chambers,0, 153  2,1199223
153,SA,114005979,Peoria Stn via Chambers,0, 153  3,1199226
153,SA,114005980,Peoria Stn via Chambers,0, 153  5,1199223
153,SA,114005981,Peoria Stn via Chambers,0, 153  7,1199226
153,SA,114005982,Peoria Stn via Chambers,0, 153  5,1199223
153,SA,114005983,Peoria Stn via Chambers,0, 153  2,1199223
153,SA,114005984,Peoria Stn via Chambers,0, 153  4,1199223
153,SA,114005985,Peoria Stn via Chambers,0, 153  6,1199226
153,SA,114005986,Peoria Stn via Chambers,0, 153  7,1199223
153,SA,114005987,Peoria Stn via Chambers,0, 153  1,1199223
153,SA,114005988,Peoria Stn via Chambers,0, 153  7,1199223
153,SA,114005989,Peoria Stn via Chambers,0, 153  6,1199223
153,SA,114005990,Peoria Stn via Chambers,0, 153  2,1199223
153,SA,114005991,Peoria Stn via Chambers,0, 153  5,1199223
153,SA,114005992,Peoria Stn via Chambers,0, 153  3,1199223
153,SA,114005993,Peoria Stn via Chambers,0, 153  6,1199223
153,SA,114005994,Peoria Stn via Chambers,0, 153  6,1199223
153,SA,114005995,Peoria Stn via Chambers,0, 153  6,1199223
153,SA,114005996,Peoria Stn via Chambers,0, 153  4,1199223
153,SA,114005997,Peoria Stn via Chambers,0, 153  1,1199223
153,SA,114005998,Peoria Stn via Chambers,0, 153  4,1199223
153,SA,114005999,Peoria Stn via Chambers,0, 153  4,1199223
153,SA,114006000,Peoria Stn via Chambers,0, 153  3,1199223
153,SA,114006001,Peoria Stn via Chambers,0, 153  4,1199223
153,SA,114006002,Peoria Stn via Chambers,0, 153  6,1199223
153,SA,114006003,Peoria Stn via Chambers,0, 153  1,1199223
153,SA,114006004,Peoria Stn via Chambers,0, 153  4,1199226
153,SA,114006005,Peoria Stn via Chambers,0, 153  7,1199223
153,SA,114006006,Peoria Stn via Chambers,0, 153  5,1199223
153,SA,114006007,Peoria Stn via Chambers,0, 153  3,1199223
153,SA,114006008,Peoria Stn via Chambers,0, 153  2,1199223
153,SA,114006009,Peoria Stn via Chambers,0, 153  3,1199223
153,SA,114006010,Peoria Stn via Chambers,0, 153  1,1199223
153,SA,114006011,Peoria Stn via Chambers,0, 153  2,1199223
153,SA,114006012,Arapahoe Crossing,1, 153  2,1199229
153,SA,114006013,Arapahoe Station,1, 153  1,1199227
153,SA,114006014,Arapahoe Station,1, 153  3,1199227
153,SA,114006015,Arapahoe Station,1, 153  2,1199227
153,SA,114006016,Arapahoe Station,1, 153  1,1199227
153,SA,114006017,Arapahoe Station,1, 153  1,1199227
153,SA,114006018,Arapahoe Station,1, 153  1,1199227
153,SA,114006019,Arapahoe Crossing,1, 153  6,1199229
153,SA,114006020,Arapahoe Station,1, 153  6,1199227
153,SA,114006021,Arapahoe Station,1, 153  4,1199227
153,SA,114006022,Arapahoe Station,1, 153  3,1199227
153,SA,114006023,Arapahoe Station,1, 153  7,1199227
153,SA,114006024,Arapahoe Station,1, 153  3,1199227
153,SA,114006025,Arapahoe Station,1, 153  7,1199227
153,SA,114006026,Arapahoe Station,1, 153  5,1199227
153,SA,114006027,Arapahoe Station,1, 153  2,1199227
153,SA,114006028,Arapahoe Station,1, 153  6,1199227
153,SA,114006029,Arapahoe Station,1, 153  6,1199227
153,SA,114006030,Arapahoe Station,1, 153  4,1199227
153,SA,114006031,Arapahoe Station,1, 153  3,1199227
153,SA,114006032,Arapahoe Station,1, 153  3,1199227
153,SA,114006033,Arapahoe Station,1, 153  5,1199227
153,SA,114006034,Arapahoe Station,1, 153  7,1199227
153,SA,114006035,Arapahoe Station,1, 153  2,1199227
153,SA,114006036,Arapahoe Station,1, 153  5,1199227
153,SA,114006037,Arapahoe Station,1, 153  2,1199227
153,SA,114006038,Arapahoe Station,1, 153  1,1199227
153,SA,114006039,Arapahoe Station,1, 153  5,1199227
153,SA,114006040,Arapahoe Station,1, 153  6,1199227
153,SA,114006041,Arapahoe Station,1, 153  4,1199227
153,SA,114006042,Arapahoe Station,1, 153  3,1199227
153,SA,114006043,Arapahoe Station,1, 153  4,1199227
153,SA,114006044,Arapahoe Station,1, 153  5,1199227
153,SA,114006045,Arapahoe Station,1, 153  7,1199227
153,SA,114006046,Arapahoe Station,1, 153  4,1199227
153,SA,114006047,Arapahoe Station,1, 153  2,1199227
153,SA,114006048,Arapahoe Station,1, 153  1,1199227
153,SA,114006049,Arapahoe Station,1, 153  6,1199227
153,SA,114006050,Arapahoe Station,1, 153  2,1199227
153,SA,114006051,Arapahoe Station,1, 153  5,1199227
153,SU,114006052,Peoria Stn via Chambers,0, 153  2,1199226
153,SU,114006053,Peoria Stn via Chambers,0, 153  1,1199226
153,SU,114006054,Peoria Stn via Chambers,0, 153  4,1199223
153,SU,114006055,Peoria Stn via Chambers,0, 153  7,1199226
153,SU,114006056,Peoria Stn via Chambers,0, 153  2,1199223
153,SU,114006057,Peoria Stn via Chambers,0, 153  6,1199226
153,SU,114006058,Peoria Stn via Chambers,0, 153  4,1199226
153,SU,114006059,Peoria Stn via Chambers,0, 153  2,1199223
153,SU,114006060,Peoria Stn via Chambers,0, 153  7,1199223
153,SU,114006061,Peoria Stn via Chambers,0, 153  4,1199223
153,SU,114006062,Peoria Stn via Chambers,0, 153  7,1199223
153,SU,114006063,Peoria Stn via Chambers,0, 153  2,1199223
153,SU,114006064,Peoria Stn via Chambers,0, 153  6,1199223
153,SU,114006065,Peoria Stn via Chambers,0, 153  2,1199223
153,SU,114006066,Peoria Stn via Chambers,0, 153  1,1199223
153,SU,114006067,Peoria Stn via Chambers,0, 153  5,1199223
153,SU,114006068,Peoria Stn via Chambers,0, 153  5,1199223
153,SU,114006069,Peoria Stn via Chambers,0, 153  3,1199223
153,SU,114006070,Peoria Stn via Chambers,0, 153  4,1199223
153,SU,114006071,Peoria Stn via Chambers,0, 153  1,1199223
153,SU,114006072,Peoria Stn via Chambers,0, 153  3,1199223
153,SU,114006073,Peoria Stn via Chambers,0, 153  6,1199223
153,SU,114006074,Peoria Stn via Chambers,0, 153  6,1199223
153,SU,114006075,Peoria Stn via Chambers,0, 153  5,1199223
153,SU,114006076,Peoria Stn via Chambers,0, 153  1,1199223
153,SU,114006077,Peoria Stn via Chambers,0, 153  4,1199223
153,SU,114006078,Peoria Stn via Chambers,0, 153  3,1199223
153,SU,114006079,Peoria Stn via Chambers,0, 153  3,1199226
153,SU,114006080,Peoria Stn via Chambers,0, 153  2,1199223
153,SU,114006081,Peoria Stn via Chambers,0, 153  6,1199223
153,SU,114006082,Peoria Stn via Chambers,0, 153  3,1199223
153,SU,114006083,Peoria Stn via Chambers,0, 153  5,1199223
153,SU,114006084,Peoria Stn via Chambers,0, 153  1,1199223
153,SU,114006085,Peoria Stn via Chambers,0, 153  4,1199223
153,SU,114006086,Peoria Stn via Chambers,0, 153  7,1199223
153,SU,114006087,Peoria Stn via Chambers,0, 153  2,1199223
153,SU,114006088,Peoria Stn via Chambers,0, 153  6,1199223
153,SU,114006089,Peoria Stn via Chambers,0, 153  3,1199223
153,SU,114006090,Peoria Stn via Chambers,0, 153  5,1199223
153,SU,114006091,Peoria Stn via Chambers,0, 153  1,1199223
153,SU,114006092,Arapahoe Crossing,1, 153  2,1199229
153,SU,114006093,Arapahoe Station,1, 153  1,1199227
153,SU,114006094,Arapahoe Station,1, 153  7,1199227
153,SU,114006095,Arapahoe Station,1, 153  7,1199227
153,SU,114006096,Arapahoe Station,1, 153  2,1199227
153,SU,114006097,Arapahoe Station,1, 153  2,1199227
153,SU,114006098,Arapahoe Station,1, 153  6,1199227
153,SU,114006099,Arapahoe Station,1, 153  3,1199227
153,SU,114006100,Arapahoe Station,1, 153  4,1199227
153,SU,114006101,Arapahoe Station,1, 153  6,1199227
153,SU,114006102,Arapahoe Station,1, 153  5,1199227
153,SU,114006103,Arapahoe Crossing,1, 153  6,1199229
153,SU,114006104,Arapahoe Station,1, 153  4,1199227
153,SU,114006105,Arapahoe Station,1, 153  7,1199227
153,SU,114006106,Arapahoe Station,1, 153  2,1199227
153,SU,114006107,Arapahoe Station,1, 153  6,1199227
153,SU,114006108,Arapahoe Station,1, 153  3,1199227
153,SU,114006109,Arapahoe Station,1, 153  4,1199227
153,SU,114006110,Arapahoe Station,1, 153  2,1199227
153,SU,114006111,Arapahoe Crossing,1, 153  5,1199229
153,SU,114006112,Arapahoe Crossing,1, 153  1,1199229
153,SU,114006113,Arapahoe Station,1, 153  7,1199227
153,SU,114006114,Arapahoe Station,1, 153  2,1199227
153,SU,114006115,Arapahoe Station,1, 153  6,1199227
153,SU,114006116,Arapahoe Station,1, 153  3,1199227
153,SU,114006117,Arapahoe Station,1, 153  5,1199227
153,SU,114006118,Arapahoe Station,1, 153  1,1199227
153,SU,114006119,Arapahoe Station,1, 153  5,1199227
153,SU,114006120,Arapahoe Station,1, 153  1,1199227
153,SU,114006121,Arapahoe Station,1, 153  4,1199227
153,SU,114006122,Arapahoe Station,1, 153  5,1199227
153,SU,114006123,Arapahoe Station,1, 153  1,1199227
153,SU,114006124,Arapahoe Station,1, 153  6,1199227
153,SU,114006125,Arapahoe Station,1, 153  3,1199227
153,SU,114006126,Arapahoe Station,1, 153  2,1199227
153,SU,114006127,Arapahoe Station,1, 153  1,1199227
153,SU,114006128,Arapahoe Station,1, 153  3,1199227
153,SU,114006129,Arapahoe Station,1, 153  5,1199227
153,SU,114006130,Arapahoe Crossing,1, 153  3,1199229
153,SU,114006131,Arapahoe Station,1, 153  4,1199227
153,WK,114006132,Peoria Stn via Chambers,0, 153  2,1199226
153,WK,114006133,Peoria Stn via Chambers,0, 153  1,1199226
153,WK,114006134,Peoria Stn via Chambers,0, 153  3,1199223
153,WK,114006135,Peoria Stn via Chambers,0, 153  6,1199223
153,WK,114006136,Peoria Stn via Chambers,0, 153  1,1199223
153,WK,114006137,Peoria Stn via Chambers,0, 153  2,1199223
153,WK,114006138,Peoria Stn via Chambers,0, 153  5,1199223
153,WK,114006139,Peoria Stn via Chambers,0, 153  4,1199223
153,WK,114006140,Peoria Stn via Chambers,0, 153  3,1199223
153,WK,114006141,Peoria Stn via Chambers,0, 153 31,1199223
153,WK,114006142,Peoria Stn via Chambers,0, 153  4,1199223
153,WK,114006143,Peoria Stn via Chambers,0, 153  4,1199223
153,WK,114006144,Peoria Stn via Chambers,0, 153  1,1199223
153,WK,114006145,Peoria Stn via Chambers,0, 153  4,1199226
153,WK,114006146,Peoria Stn via Chambers,0, 153  7,1199223
153,WK,114006147,Peoria Stn via Chambers,0, 153  3,1199223
153,WK,114006148,Peoria Stn via Chambers,0, 153  5,1199223
153,WK,114006149,Peoria Stn via Chambers,0, 153 31,1199223
153,WK,114006150,Peoria Stn via Chambers,0, 153  3,1199223
153,WK,114006151,Peoria Stn via Chambers,0, 153  7,1199223
153,WK,114006152,Peoria Stn via Chambers,0, 153  1,1199223
153,WK,114006153,Peoria Stn via Chambers,0, 153  5,1199223
