zone_type,GEOID,zone_SF,existing_FAR,new_FAR,existing_building_SF,max_building_SF,existing_zone_hh,new_zone_hh,existing_zone_population,new_zone_population,increase_population_totract,new_total_tract_population,avg_hhsize_existing,nocar,population,housing_units,hh_income_low,hh_income_mid,hh_income_high,hh_total,oneperson_hh,twoperson_hh,geometry
3,8031004005,"549,362",1.5,2.25,824043,1236064.5,824.043,1236.0645,1462.354953,2193.532429,731.1774763,4030.177476,1.774610005,332,3299,1859,276,769,626,1671,756,678,"list(list(c(-104.959447, -104.950487, -104.947859, -104.94042, -104.940748, -104.940924, -104.950828, -104.956583, -104.959393, -104.959447, 39.684727, 39.68468, 39.684504, 39.682897, 39.678414, 39.678378, 39.678424, 39.678472, 39.678425, 39.684727)))"
5,8031004005,"695,533",2.5,3.75,1738832.5,2608248.75,1738.8325,2608.24875,3085.749552,4628.624328,1542.874776,4841.874776,1.774610005,332,3299,1859,276,769,626,1671,756,678,"list(list(c(-104.959447, -104.950487, -104.947859, -104.94042, -104.940748, -104.940924, -104.950828, -104.956583, -104.959393, -104.959447, 39.684727, 39.68468, 39.684504, 39.682897, 39.678414, 39.678378, 39.678424, 39.678472, 39.678425, 39.684727)))"
,8031004005,,,,2591600.96,3887401.44,2591.60096,3887.40144,4599.080994,6898.62149,2299.540497,12196.5405,1.774610005,332,3299,1859,276,769,626,1671,756,678,"list(list(c(-104.959447, -104.950487, -104.947859, -104.94042, -104.940748, -104.940924, -104.950828, -104.956583, -104.959393, -104.959447, 39.684727, 39.68468, 39.684504, 39.682897, 39.678414, 39.678378, 39.678424, 39.678472, 39.678425, 39.684727)))"
3,8031004006,"699,919",1.5,2.25,1049878.5,1574817.75,1049.8785,1574.81775,2159.788172,3239.682258,1079.894086,5936.894086,2.057179161,107,4857,2361,403,534,1081,2018,651,656,"list(list(c(-104.959393, -104.956583, -104.950828, -104.940924, -104.940748, -104.94068, -104.94068, -104.945362, -104.945822, -104.948509, -104.950194, -104.950744, -104.959379, -104.959385, -104.959393, 39.678425, 39.678472, 39.678424, 39.678378, 39.678414, 39.668329, 39.66756, 39.667564, 39.667565, 39.66694, 39.667253, 39.667531, 39.667594, 39.673028, 39.678425)))"
5,8031004006,"153,780",2.5,3.75,384450,576675,384.45,576.675,790.8825286,1186.323793,395.4412643,5252.441264,2.057179161,107,4857,2361,403,534,1081,2018,651,656,"list(list(c(-104.959393, -104.956583, -104.950828, -104.940924, -104.940748, -104.94068, -104.94068, -104.945362, -104.945822, -104.948509, -104.950194, -104.950744, -104.959379, -104.959385, -104.959393, 39.678425, 39.678472, 39.678424, 39.678378, 39.678414, 39.668329, 39.66756, 39.667564, 39.667565, 39.66694, 39.667253, 39.667531, 39.667594, 39.673028, 39.678425)))"
12,8031004006,135823.3333,6,6.9,814939.9998,937180.9998,814.9399998,937.1809998,1676.477585,1927.949223,251.4716378,5108.471638,2.057179161,107,4857,2361,403,534,1081,2018,651,656,"list(list(c(-104.959393, -104.956583, -104.950828, -104.940924, -104.940748, -104.94068, -104.94068, -104.945362, -104.945822, -104.948509, -104.950194, -104.950744, -104.959379, -104.959385, -104.959393, 39.678425, 39.678472, 39.678424, 39.678378, 39.678414, 39.668329, 39.66756, 39.667564, 39.667565, 39.66694, 39.667253, 39.667531, 39.667594, 39.673028, 39.678425)))"
,8031004006,,,,2249268.5,3088673.75,2249.2685,3088.67375,4627.148286,6353.955274,1726.806988,16297.80699,2.057179161,107,4857,2361,403,534,1081,2018,651,656,"list(list(c(-104.959393, -104.956583, -104.950828, -104.940924, -104.940748, -104.94068, -104.94068, -104.945362, -104.945822, -104.948509, -104.950194, -104.950744, -104.959379, -104.959385, -104.959393, 39.678425, 39.678472, 39.678424, 39.678378, 39.678414, 39.668329, 39.66756, 39.667564, 39.667565, 39.66694, 39.667253, 39.667531, 39.667594, 39.673028, 39.678425)))"
2.5,8031004101,"634,920",0.94,1.41,596824.8,895237.2,596.8248,895.2372,1278.035001,1917.052502,639.0175005,5228.017501,2.141390574,289,4589,2143,591,921,561,2073,897,612,"list(list(c(-104.940507, -104.940483, -104.940487, -104.940506, -104.940323, -104.939882, -104.927034, -104.927002, -104.922274, -104.922289, -104.922306, -104.922291, -104.931853, -104.940495, -104.940507, 39.765654, 39.768099, 39.772886, 39.779951, 39.789103, 39.790994, 39.791054, 39.783778, 39.783776, 39.769236, 39.765611, 39.762006, 39.761999, 39.76196, 39.765654)))"
3,8031004301,"239,914",1.5,2.25,359871,539806.5,359.871,539.8065,537.376367,806.0645505,268.6881835,5354.688183,1.493247211,514,5086,3406,757,1220,1013,2990,1629,952,"list(list(c(-104.940608, -104.940602, -104.940615, -104.940593, -104.940593, -104.932087, -104.931534, -104.930379, -104.930381, -104.930412, -104.930459, -104.930452, -104.930521, -104.940615, -104.940608, 39.729226, 39.732076, 39.734689, 39.736683, 39.740128, 39.740133, 39.740135, 39.740134, 39.73649, 39.732865, 39.732563, 39.729238, 39.725615, 39.725598, 39.729226)))"
5,8031004301,"1,034,642",2.5,3.75,2586605,3879907.5,2586.605,3879.9075,3862.440702,5793.661053,1931.220351,7017.220351,1.493247211,514,5086,3406,757,1220,1013,2990,1629,952,"list(list(c(-104.940608, -104.940602, -104.940615, -104.940593, -104.940593, -104.932087, -104.931534, -104.930379, -104.930381, -104.930412, -104.930459, -104.930452, -104.930521, -104.940615, -104.940608, 39.729226, 39.732076, 39.734689, 39.736683, 39.740128, 39.740133, 39.740135, 39.740134, 39.73649, 39.732865, 39.732563, 39.729238, 39.725615, 39.725598, 39.729226)))"
8,8031004301,19350,4,5,77400,96750,77.4,96.75,115.5773341,144.4716676,28.89433353,5114.894334,1.493247211,514,5086,3406,757,1220,1013,2990,1629,952,"list(list(c(-104.940608, -104.940602, -104.940615, -104.940593, -104.940593, -104.932087, -104.931534, -104.930379, -104.930381, -104.930412, -104.930459, -104.930452, -104.930521, -104.940615, -104.940608, 39.729226, 39.732076, 39.734689, 39.736683, 39.740128, 39.740133, 39.740135, 39.740134, 39.73649, 39.732865, 39.732563, 39.729238, 39.725615, 39.725598, 39.729226)))"
12,8031004301,"427,688",6,6.9,2566128,2951047.2,2566.128,2951.0472,3831.863479,4406.643,574.7795218,5660.779522,1.493247211,514,5086,3406,757,1220,1013,2990,1629,952,"list(list(c(-104.940608, -104.940602, -104.940615, -104.940593, -104.940593, -104.932087, -104.931534, -104.930379, -104.930381, -104.930412, -104.930459, -104.930452, -104.930521, -104.940615, -104.940608, 39.729226, 39.732076, 39.734689, 39.736683, 39.740128, 39.740133, 39.740135, 39.740134, 39.73649, 39.732865, 39.732563, 39.729238, 39.725615, 39.725598, 39.729226)))"
20,8031004301,208390,10,10.5,2083900,2188095,2083.9,2188.095,3111.777863,3267.366756,155.5888931,5241.588893,1.493247211,514,5086,3406,757,1220,1013,2990,1629,952,"list(list(c(-104.940608, -104.940602, -104.940615, -104.940593, -104.940593, -104.932087, -104.931534, -104.930379, -104.930381, -104.930412, -104.930459, -104.930452, -104.930521, -104.940615, -104.940608, 39.729226, 39.732076, 39.734689, 39.736683, 39.740128, 39.740133, 39.740135, 39.740134, 39.73649, 39.732865, 39.732563, 39.729238, 39.725615, 39.725598, 39.729226)))"
,8031004301,,,,7673904,9655606.2,7673.904,9655.6062,11459.03574,14418.20703,2959.171283,28389.17128,1.493247211,514,5086,3406,757,1220,1013,2990,1629,952,"list(list(c(-104.940608, -104.940602, -104.940615, -104.940593, -104.940593, -104.932087, -104.931534, -104.930379, -104.930381, -104.930412, -104.930459, -104.930452, -104.930521, -104.940615, -104.940608, 39.729226, 39.732076, 39.734689, 39.736683, 39.740128, 39.740133, 39.740135, 39.740134, 39.73649, 39.732865, 39.732563, 39.729238, 39.725615, 39.725598, 39.729226)))"
2.5,8031004302,1967822,0.94,1.41,1849752.68,2774629.02,1849.75268,2774.62902,3753.080514,5629.620771,1876.540257,4538.540257,2.028963415,81,2662,1312,101,346,785,1232,435,458,"list(list(c(-104.930452, -104.930459, -104.930412, -104.930381, -104.930379, -104.922321, -104.922334, -104.92233, -104.922808, -104.922799, -104.930521, -104.930452, 39.729238, 39.732563, 39.732865, 39.73649, 39.740134, 39.740142, 39.736679, 39.733652, 39.729255, 39.725631, 39.725615, 39.729238)))"
3,8031004302,153201,1.5,2.25,229801.5,344702.25,229.8015,344.70225,466.2588361,699.3882542,233.1294181,2895.129418,2.028963415,81,2662,1312,101,346,785,1232,435,458,"list(list(c(-104.930452, -104.930459, -104.930412, -104.930381, -104.930379, -104.922321, -104.922334, -104.92233, -104.922808, -104.922799, -104.930521, -104.930452, 39.729238, 39.732563, 39.732865, 39.73649, 39.740134, 39.740142, 39.736679, 39.733652, 39.729255, 39.725631, 39.725615, 39.729238)))"
,8031004302,,,,2079554.18,3119331.27,2079.55418,3119.33127,4219.33935,6329.009025,2109.669675,7433.669675,2.028963415,81,2662,1312,101,346,785,1232,435,458,"list(list(c(-104.930452, -104.930459, -104.930412, -104.930381, -104.930379, -104.922321, -104.922334, -104.92233, -104.922808, -104.922799, -104.930521, -104.930452, 39.729238, 39.732563, 39.732865, 39.73649, 39.740134, 39.740142, 39.736679, 39.733652, 39.729255, 39.725631, 39.725615, 39.729238)))"
2.5,8031004303,16730.5,0.94,1.41,15726.67,23590.005,15.72667,23.590005,39.44820032,59.17230047,19.72410016,4218.7241,2.508363202,10,4199,1674,87,241,1254,1582,330,558,"list(list(c(-104.940645, -104.940628, -104.940635, -104.940632, -104.940615, -104.930521, -104.922799, -104.92278, -104.922262, -104.922263, -104.922286, -104.930497, -104.931648, -104.940687, -104.940645, 39.711564, 39.717792, 39.718352, 39.720942, 39.725598, 39.725615, 39.725631, 39.721933, 39.717896, 39.717838, 39.711339, 39.711343, 39.711098, 39.711221, 39.711564)))"
2.5,8031004304,1144832,0.94,1.41,1076142.08,1614213.12,1076.14208,1614.21312,2123.059263,3184.588895,1061.529632,6800.529632,1.972842901,33,5739,2909,162,889,1772,2823,1231,769,"list(list(c(-104.922808, -104.92233, -104.922334, -104.922321, -104.912803, -104.903455, -104.903457, -104.903458, -104.903458, -104.903407, -104.912794, -104.922799, -104.922808, 39.729255, 39.733652, 39.736679, 39.740142, 39.740153, 39.740145, 39.737269, 39.735625, 39.732894, 39.725641, 39.725638, 39.725631, 39.729255)))"
5,8031004304,275452,2.5,3.75,688630,1032945,688.63,1032.945,1358.558807,2037.838211,679.2794036,6418.279404,1.972842901,33,5739,2909,162,889,1772,2823,1231,769,"list(list(c(-104.922808, -104.92233, -104.922334, -104.922321, -104.912803, -104.903455, -104.903457, -104.903458, -104.903458, -104.903407, -104.912794, -104.922799, -104.922808, 39.729255, 39.733652, 39.736679, 39.740142, 39.740153, 39.740145, 39.737269, 39.735625, 39.732894, 39.725641, 39.725638, 39.725631, 39.729255)))"
,8031004304,,,,1764772.08,2647158.12,1764.77208,2647.15812,3481.618071,5222.427106,1740.809035,13218.80904,1.972842901,33,5739,2909,162,889,1772,2823,1231,769,"list(list(c(-104.922808, -104.92233, -104.922334, -104.922321, -104.912803, -104.903455, -104.903457, -104.903458, -104.903458, -104.903407, -104.912794, -104.922799, -104.922808, 39.729255, 39.733652, 39.736679, 39.740142, 39.740153, 39.740145, 39.737269, 39.735625, 39.732894, 39.725641, 39.725638, 39.725631, 39.729255)))"
2.5,8031004306,16730.5,0.94,1.41,15726.67,23590.005,15.72667,23.590005,34.37788085,51.56682127,17.18894042,5342.18894,2.185960591,93,5325,2436,225,649,1435,2309,809,792,"list(list(c(-104.922799, -104.912794, -104.903407, -104.903494, -104.903534, -104.903705, -104.903454, -104.903494, -104.906471, -104.910094, -104.912782, -104.917647, -104.922286, -104.922263, -104.922262, -104.92278, -104.922799, 39.725631, 39.725638, 39.725641, 39.725253, 39.722384, 39.717058, 39.713323, 39.711281, 39.711394, 39.711382, 39.711382, 39.711385, 39.711339, 39.717838, 39.717896, 39.721933, 39.725631)))"
3,8031004306,233278,1.5,2.25,349917,524875.5,349.917,524.8755,764.9047722,1147.357158,382.4523861,5707.452386,2.185960591,93,5325,2436,225,649,1435,2309,809,792,"list(list(c(-104.922799, -104.912794, -104.903407, -104.903494, -104.903534, -104.903705, -104.903454, -104.903494, -104.906471, -104.910094, -104.912782, -104.917647, -104.922286, -104.922263, -104.922262, -104.92278, -104.922799, 39.725631, 39.725638, 39.725641, 39.725253, 39.722384, 39.717058, 39.713323, 39.711281, 39.711394, 39.711382, 39.711382, 39.711385, 39.711339, 39.717838, 39.717896, 39.721933, 39.725631)))"
5,8031004306,83247,2.5,3.75,208117.5,312176.25,208.1175,312.17625,454.9366533,682.40498,227.4683267,5552.468327,2.185960591,93,5325,2436,225,649,1435,2309,809,792,"list(list(c(-104.922799, -104.912794, -104.903407, -104.903494, -104.903534, -104.903705, -104.903454, -104.903494, -104.906471, -104.910094, -104.912782, -104.917647, -104.922286, -104.922263, -104.922262, -104.92278, -104.922799, 39.725631, 39.725638, 39.725641, 39.725253, 39.722384, 39.717058, 39.713323, 39.711281, 39.711394, 39.711382, 39.711382, 39.711385, 39.711339, 39.717838, 39.717896, 39.721933, 39.725631)))"
,8031004306,,,,573761.17,860641.755,573.76117,860.641755,1254.219306,1881.32896,627.1096532,16602.10965,2.185960591,93,5325,2436,225,649,1435,2309,809,792,"list(list(c(-104.922799, -104.912794, -104.903407, -104.903494, -104.903534, -104.903705, -104.903454, -104.903494, -104.906471, -104.910094, -104.912782, -104.917647, -104.922286, -104.922263, -104.922262, -104.92278, -104.922799, 39.725631, 39.725638, 39.725641, 39.725253, 39.722384, 39.717058, 39.713323, 39.711281, 39.711394, 39.711382, 39.711382, 39.711385, 39.711339, 39.717838, 39.717896, 39.721933, 39.725631)))"
3,8031004404,"277,225",1.5,2.25,415837.5,623756.25,415.8375,623.75625,1014.673798,1522.010697,507.3368989,7205.336899,2.44007286,235,6698,2745,657,1098,731,2486,769,803,"list(list(c(-104.903458, -104.903457, -104.903455, -104.89403, -104.884646, -104.884659, -104.88468, -104.884708, -104.891337, -104.903458, -104.903458, 39.735625, 39.737269, 39.740145, 39.740153, 39.740156, 39.737274, 39.735625, 39.732846, 39.732854, 39.732894, 39.735625)))"
5,8031004404,460828,2.5,3.75,1152070,1728105,1152.07,1728.105,2811.13474,4216.702109,1405.56737,8103.56737,2.44007286,235,6698,2745,657,1098,731,2486,769,803,"list(list(c(-104.903458, -104.903457, -104.903455, -104.89403, -104.884646, -104.884659, -104.88468, -104.884708, -104.891337, -104.903458, -104.903458, 39.735625, 39.737269, 39.740145, 39.740153, 39.740156, 39.737274, 39.735625, 39.732846, 39.732854, 39.732894, 39.735625)))"
,8031004404,,,,1567907.5,2351861.25,1567.9075,2351.86125,3825.808537,5738.712806,1912.904269,15308.90427,2.44007286,235,6698,2745,657,1098,731,2486,769,803,"list(list(c(-104.903458, -104.903457, -104.903455, -104.89403, -104.884646, -104.884659, -104.88468, -104.884708, -104.891337, -104.903458, -104.903458, 39.735625, 39.737269, 39.740145, 39.740153, 39.740156, 39.737274, 39.735625, 39.732846, 39.732854, 39.732894, 39.735625)))"
3,8031004405,170337,1.5,2.25,255505.5,383258.25,255.5055,383.25825,547.6163725,821.4245587,273.8081862,9249.808186,2.143266476,516,8976,4188,501,1204,2294,3999,1497,1123,"list(list(c(-104.903534, -104.903494, -104.903407, -104.903458, -104.891337, -104.884708, -104.884933, -104.886613, -104.881934, -104.879735, -104.87533, -104.87534, -104.87534, -104.874947, -104.87432, -104.870831, -104.870653, -104.875373, -104.879022, -104.884017, -104.885315, -104.892062, -104.892914, -104.903494, -104.903454, -104.903705, -104.903534, 39.722384, 39.725253, 39.725641, 39.732894, 39.732854, 39.732846, 39.730442, 39.729219, 39.72496, 39.725623, 39.725576, 39.720134, 39.719711, 
39.71845, 39.718201, 39.718176, 39.710169, 39.709029, 39.708157, 39.707029, 39.707172, 39.711143, 39.711307, 39.711281, 39.713323, 39.717058, 39.722384)))"
5,8031004405,526135,2.5,3.75,1315337.5,1973006.25,1315.3375,1973.00625,2819.118768,4228.678152,1409.559384,10385.55938,2.143266476,516,8976,4188,501,1204,2294,3999,1497,1123,"list(list(c(-104.903534, -104.903494, -104.903407, -104.903458, -104.891337, -104.884708, -104.884933, -104.886613, -104.881934, -104.879735, -104.87533, -104.87534, -104.87534, -104.874947, -104.87432, -104.870831, -104.870653, -104.875373, -104.879022, -104.884017, -104.885315, -104.892062, -104.892914, -104.903494, -104.903454, -104.903705, -104.903534, 39.722384, 39.725253, 39.725641, 39.732894, 39.732854, 39.732846, 39.730442, 39.729219, 39.72496, 39.725623, 39.725576, 39.720134, 39.719711, 
39.71845, 39.718201, 39.718176, 39.710169, 39.709029, 39.708157, 39.707029, 39.707172, 39.711143, 39.711307, 39.711281, 39.713323, 39.717058, 39.722384)))"
,8031004405,,,,1570843,2356264.5,1570.843,2356.2645,3366.73514,5050.102711,1683.36757,19635.36757,2.143266476,516,8976,4188,501,1204,2294,3999,1497,1123,"list(list(c(-104.903534, -104.903494, -104.903407, -104.903458, -104.891337, -104.884708, -104.884933, -104.886613, -104.881934, -104.879735, -104.87533, -104.87534, -104.87534, -104.874947, -104.87432, -104.870831, -104.870653, -104.875373, -104.879022, -104.884017, -104.885315, -104.892062, -104.892914, -104.903494, -104.903454, -104.903705, -104.903534, 39.722384, 39.725253, 39.725641, 39.732894, 39.732854, 39.732846, 39.730442, 39.729219, 39.72496, 39.725623, 39.725576, 39.720134, 39.719711, 
39.71845, 39.718201, 39.718176, 39.710169, 39.709029, 39.708157, 39.707029, 39.707172, 39.711143, 39.711307, 39.711281, 39.713323, 39.717058, 39.722384)))"
3,8031004602,"1,069,168",1.5,2.25,1603752,2405628,1603.752,2405.628,4952.139148,7428.208722,2476.069574,10174.06957,3.087845969,229,7698,2493,600,1159,662,2421,641,620,"list(list(c(-105.039055, -105.03905, -105.035073, -105.032074, -105.025059, -105.025064, -105.025057, -105.025053, -105.024837, -105.025044, -105.025038, -105.029789, -105.038276, -105.038347, -105.039065, -105.039055, 39.689465, 39.696758, 39.697234, 39.696731, 39.696746, 39.693108, 39.689485, 39.686679, 39.685885, 39.684971, 39.68227, 39.682239, 39.682213, 39.6827, 39.684389, 39.689465)))"
3,8031004700,"607,555",1.5,2.25,911332.5,1366998.75,911.3325,1366.99875,2747.696026,4121.544039,1373.848013,8594.848013,3.015031315,150,7221,2395,405,919,1000,2324,486,670,"list(list(c(-105.06262, -105.061005, -105.060335, -105.057794, -105.057797, -105.057265, -105.053221, -105.044264, -105.038276, -105.038316, -105.038578, -105.038653, -105.038686, -105.041751, -105.053256, -105.053261, -105.053234, -105.053251, -105.062622, -105.06262, 39.67928, 39.678041, 39.677954, 39.678697, 39.682272, 39.682272, 39.682291, 39.682237, 39.682213, 39.679188, 39.677799, 39.672317, 39.667701, 39.667718, 39.667785, 39.67328, 39.674299, 39.675037, 39.675008, 39.67928)))"
3,8031005001,77657,1.5,2.25,116485.5,174728.25,116.4855,174.72825,276.0310279,414.0465418,138.0155139,2856.015514,2.369659983,59,2718,1147,140,421,506,1067,298,432,"list(list(c(-104.922286, -104.917647, -104.912782, -104.912794, -104.912763, -104.91289, -104.912889, -104.912889, -104.912889, -104.913979, -104.922088, -104.921892, -104.921625, -104.921642, -104.922232, -104.922286, 39.711339, 39.711385, 39.711382, 39.703805, 39.702834, 39.695308, 39.69174, 39.691429, 39.69093, 39.691723, 39.696252, 39.696623, 39.697582, 39.703863, 39.705858, 39.711339)))"
3,8031005002,143466,1.5,2.25,215199,322798.5,215.199,322.7985,471.4830416,707.2245624,235.7415208,8291.741521,2.190916508,548,8056,3677,880,1456,1121,3457,1179,1073,"list(list(c(-104.91289, -104.912763, -104.912794, -104.912782, -104.910094, -104.906471, -104.903494, -104.903544, -104.903507, -104.900115, -104.90351, -104.903512, -104.903538, -104.903431, -104.904692, -104.908423, -104.911466, -104.912889, -104.912889, -104.912889, -104.91289, 39.695308, 39.702834, 39.703805, 39.711382, 39.711382, 39.711394, 39.711281, 39.698535, 39.696622, 39.692985, 39.692581, 39.689354, 39.687376, 39.685456, 39.68604, 39.688208, 39.69027, 39.69093, 39.691429, 39.69174, 39.695308
)))"
3,8031005102,288326,1.5,2.25,432489,648733.5,432.489,648.7335,928.5715625,1392.857344,464.2857813,3983.285781,2.147040879,17,3519,1639,198,439,876,1513,462,581,"list(list(c(-104.931735, -104.927864, -104.924154, -104.923757, -104.922252, -104.922324, -104.92234, -104.922319, -104.922234, -104.922266, -104.931616, -104.931676, -104.931685, -104.931697, -104.931724, -104.931735, 39.696601, 39.696654, 39.696739, 39.696804, 39.6959, 39.69299, 39.689361, 39.686159, 39.682091, 39.67847, 39.678462, 39.684273, 39.68571, 39.689341, 39.692973, 39.696601)))"
3,8031005300,353252,1.5,2.25,529878,794817,529.878,794.817,978.1876683,1467.281502,489.0938341,2036.093834,1.846062053,195,1547,838,176,315,279,770,395,230,"list(list(c(-104.940748, -104.94042, -104.936416, -104.933977, -104.93076, -104.927832, -104.926795, -104.926368, -104.926275, -104.930436, -104.929542, -104.927037, -104.927935, -104.930332, -104.931641, -104.934218, -104.934183, -104.932905, -104.931695, -104.931622, -104.936789, -104.938145, -104.94068, -104.940748, 39.678414, 39.682897, 39.681015, 39.678445, 39.674779, 39.670574, 39.668581, 39.667591, 39.667471, 39.667471, 39.669381, 39.66899, 39.67033, 39.672981, 39.673374, 39.673388, 39.671093, 
39.670799, 39.670564, 39.667473, 39.667548, 39.668072, 39.668329, 39.678414)))"
5,8031005300,115165,2.5,3.75,287912.5,431868.75,287.9125,431.86875,531.5043407,797.256511,265.7521703,1812.75217,1.846062053,195,1547,838,176,315,279,770,395,230,"list(list(c(-104.940748, -104.94042, -104.936416, -104.933977, -104.93076, -104.927832, -104.926795, -104.926368, -104.926275, -104.930436, -104.929542, -104.927037, -104.927935, -104.930332, -104.931641, -104.934218, -104.934183, -104.932905, -104.931695, -104.931622, -104.936789, -104.938145, -104.94068, -104.940748, 39.678414, 39.682897, 39.681015, 39.678445, 39.674779, 39.670574, 39.668581, 39.667591, 39.667471, 39.667471, 39.669381, 39.66899, 39.67033, 39.672981, 39.673374, 39.673388, 39.671093, 
39.670799, 39.670564, 39.667473, 39.667548, 39.668072, 39.668329, 39.678414)))"
8,8031005300,310165,4,5,1240660,1550825,1240.66,1550.825,2290.335346,2862.919183,572.5838365,2119.583837,1.846062053,195,1547,838,176,315,279,770,395,230,"list(list(c(-104.940748, -104.94042, -104.936416, -104.933977, -104.93076, -104.927832, -104.926795, -104.926368, -104.926275, -104.930436, -104.929542, -104.927037, -104.927935, -104.930332, -104.931641, -104.934218, -104.934183, -104.932905, -104.931695, -104.931622, -104.936789, -104.938145, -104.94068, -104.940748, 39.678414, 39.682897, 39.681015, 39.678445, 39.674779, 39.670574, 39.668581, 39.667591, 39.667471, 39.667471, 39.669381, 39.66899, 39.67033, 39.672981, 39.673374, 39.673388, 39.671093, 
39.670799, 39.670564, 39.667473, 39.667548, 39.668072, 39.668329, 39.678414)))"
,8031005300,,,,2058450.5,2777510.75,2058.4505,2777.51075,3800.027355,5127.457196,1327.429841,5968.429841,1.846062053,195,1547,838,176,315,279,770,395,230,"list(list(c(-104.940748, -104.94042, -104.936416, -104.933977, -104.93076, -104.927832, -104.926795, -104.926368, -104.926275, -104.930436, -104.929542, -104.927037, -104.927935, -104.930332, -104.931641, -104.934218, -104.934183, -104.932905, -104.931695, -104.931622, -104.936789, -104.938145, -104.94068, -104.940748, 39.678414, 39.682897, 39.681015, 39.678445, 39.674779, 39.670574, 39.668581, 39.667591, 39.667471, 39.667471, 39.669381, 39.66899, 39.67033, 39.672981, 39.673374, 39.673388, 39.671093, 
39.670799, 39.670564, 39.667473, 39.667548, 39.668072, 39.668329, 39.678414)))"
3,8031005503,159471,1.5,2.25,239206.5,358809.75,239.2065,358.80975,641.7579618,962.6369427,320.8789809,5345.878981,2.682861719,174,5025,1873,303,496,1015,1814,395,839,"list(list(c(-105.053294, -105.053342, -105.053273, -105.04917, -105.045304, -105.044909, -105.034707, -105.034739, -105.034752, -105.030057, -105.029563, -105.02536, -105.025369, -105.027608, -105.029127, -105.034821, -105.034822, -105.036802, -105.038005, -105.041839, -105.042314, -105.044048, -105.044339, -105.0457, -105.053411, -105.053294, 39.634902, 39.63877, 39.639768, 39.638674, 39.638638, 39.638595, 39.638593, 39.635089, 39.63359, 39.633492, 39.632355, 39.631445, 39.628598, 39.62824, 39.627838, 
39.628098, 39.627809, 39.628129, 39.626836, 39.627887, 39.628194, 39.628016, 39.631587, 39.631587, 39.631586, 39.634902)))"
3,8031006809,96506,1.5,2.25,144759,217138.5,144.759,217.1385,303.6085507,455.412826,151.8042753,7951.804275,2.097337994,162,7800,3719,435,1465,1777,3677,1392,1458,"list(list(c(-104.91293, -104.909095, -104.900801, -104.899796, -104.898103, -104.894185, -104.89445, -104.894011, -104.893837, -104.892917, -104.901537, -104.901898, -104.905889, -104.907082, -104.910095, -104.911183, -104.918448, -104.91293, 39.653089, 39.6531, 39.65311, 39.651087, 39.649007, 39.643304, 39.641835, 39.638678, 39.638249, 39.635678, 39.634659, 39.635411, 39.633953, 39.634296, 39.638688, 39.640324, 39.653079, 39.653089)))"
12,8031006809,94526,6,6.9,567156,652229.4,567.156,652.2294,1189.517827,1367.945501,178.4276741,7978.427674,2.097337994,162,7800,3719,435,1465,1777,3677,1392,1458,"list(list(c(-104.91293, -104.909095, -104.900801, -104.899796, -104.898103, -104.894185, -104.89445, -104.894011, -104.893837, -104.892917, -104.901537, -104.901898, -104.905889, -104.907082, -104.910095, -104.911183, -104.918448, -104.91293, 39.653089, 39.6531, 39.65311, 39.651087, 39.649007, 39.643304, 39.641835, 39.638678, 39.638249, 39.635678, 39.634659, 39.635411, 39.633953, 39.634296, 39.638688, 39.640324, 39.653079, 39.653089)))"
,8031006809,,,,711915,869367.9,711.915,869.3679,1493.126378,1823.358328,330.2319494,15930.23195,2.097337994,162,7800,3719,435,1465,1777,3677,1392,1458,"list(list(c(-104.91293, -104.909095, -104.900801, -104.899796, -104.898103, -104.894185, -104.89445, -104.894011, -104.893837, -104.892917, -104.901537, -104.901898, -104.905889, -104.907082, -104.910095, -104.911183, -104.918448, -104.91293, 39.653089, 39.6531, 39.65311, 39.651087, 39.649007, 39.643304, 39.641835, 39.638678, 39.638249, 39.635678, 39.634659, 39.635411, 39.633953, 39.634296, 39.638688, 39.640324, 39.653079, 39.653089)))"
3,8031006811,339747,1.5,2.25,509620.5,764430.75,509.6205,764.43075,979.2973642,1468.946046,489.6486821,6986.648682,1.921620822,338,6497,3381,570,1174,1366,3110,1261,1116,"list(list(c(-104.903509, -104.898817, -104.893941, -104.890824, -104.890764, -104.890188, -104.887116, -104.885111, -104.884715, -104.884691, -104.884696, -104.884785, -104.898759, -104.900801, -104.902467, -104.903555, -104.904112, -104.902787, -104.904757, -104.903509, 39.667624, 39.667626, 39.667589, 39.664903, 39.664956, 39.664393, 39.661925, 39.660301, 39.659892, 39.657912, 39.657235, 39.653068, 39.653113, 39.65311, 39.656817, 39.657671, 39.659972, 39.664953, 39.667634, 39.667624)))"
12,8031006811,538012,6,6.9,3228072,3712282.8,3228.072,3712.2828,6203.130371,7133.599927,930.4695556,7427.469556,1.921620822,338,6497,3381,570,1174,1366,3110,1261,1116,"list(list(c(-104.903509, -104.898817, -104.893941, -104.890824, -104.890764, -104.890188, -104.887116, -104.885111, -104.884715, -104.884691, -104.884696, -104.884785, -104.898759, -104.900801, -104.902467, -104.903555, -104.904112, -104.902787, -104.904757, -104.903509, 39.667624, 39.667626, 39.667589, 39.664903, 39.664956, 39.664393, 39.661925, 39.660301, 39.659892, 39.657912, 39.657235, 39.653068, 39.653113, 39.65311, 39.656817, 39.657671, 39.659972, 39.664953, 39.667634, 39.667624)))"
