from_id,percentile,cutoff,accessibility
08005007101,50,15,585
08005006709,50,15,18426
08001008901,50,15,3752
08035014406,50,15,2160
08031004603,50,15,14298
08035014123,50,15,3854
08005005629,50,15,2223
08031008387,50,15,2913
08005084400,50,15,646
08001008309,50,15,16683
08059010406,50,15,13059
08035014007,50,15,12598
08035013907,50,15,1850
08005081000,50,15,27312
08001008402,50,15,626
08059012030,50,15,633
08031001402,50,15,36641
08031001403,50,15,15260
08014030500,50,15,1307
08059010205,50,15,1244
08059012032,50,15,815
08059011803,50,15,6282
08059060500,50,15,36150
08059009848,50,15,1277
08059012035,50,15,1992
08005082300,50,15,10052
08005082200,50,15,5261
08059011732,50,15,10141
08001008543,50,15,1211
08031001301,50,15,25913
08005006501,50,15,10711
08031000903,50,15,8294
08005080600,50,15,16181
08031006810,50,15,14709
08001060200,50,15,8506
08001008604,50,15,4383
08001009316,50,15,947
08005007106,50,15,119
08005082100,50,15,7663
08059011726,50,15,1199
08005081800,50,15,20928
08005082900,50,15,440
08035014116,50,15,11932
08031004003,50,15,7183
08035014137,50,15,739
08031003602,50,15,7250
08035014013,50,15,509
08035014134,50,15,603
08001008533,50,15,6264
08005006000,50,15,12962
08001009406,50,15,4131
08001015000,50,15,14448
08001009323,50,15,7019
08031007006,50,15,269
08031004102,50,15,9229
08059012026,50,15,495
08031003203,50,15,162053
08059010304,50,15,7851
08005081300,50,15,9437
08059010403,50,15,21441
08005083100,50,15,1514
08059009840,50,15,5992
08001009321,50,15,2111
08059010000,50,15,8098
08031015700,50,15,6371
08059009843,50,15,1889
08005005625,50,15,4912
08005006400,50,15,8240
08035014202,50,15,544
08014031300,50,15,303
08059012045,50,15,830
08031002000,50,15,245912
08005081600,50,15,3974
08035013910,50,15,273
08059009806,50,15,3351
08059009815,50,15,639
08001009104,50,15,1195
08059011710,50,15,2705
08001009202,50,15,14015
08001009206,50,15,7918
08059012027,50,15,626
08059009835,50,15,5051
08031011903,50,15,3975
08001008540,50,15,1211
08035014005,50,15,1887
08005086400,50,15,597
08031000201,50,15,5403
08059010402,50,15,25396
08019014800,50,15,934
08031005503,50,15,2330
08014030200,50,15,3618
08005007105,50,15,12
08031004106,50,15,15334
08031004107,50,15,8758
08005005634,50,15,9899
08059011727,50,15,2359
08059060300,50,15,7613
08035014125,50,15,7358
08059009827,50,15,11182
08031006901,50,15,8101
08001008505,50,15,3718
08001008506,50,15,8670
08031003300,50,15,132257
08005087200,50,15,10351
08031012010,50,15,1886
08059015900,50,15,356
08031004104,50,15,2882
08031002702,50,15,185550
08005005952,50,15,38602
08005083800,50,15,2730
08035014131,50,15,12197
08035014001,50,15,12057
08005006705,50,15,3992
08059012038,50,15,1341
08005005621,50,15,1521
08059010209,50,15,4303
08059010209,50,15,4303
08005085100,50,15,652
08059009851,50,15,5782
08059011806,50,15,7883
08031005002,50,15,10009
08031000902,50,15,5209
08031002300,50,15,55976
08005084300,50,15,1392
08005085500,50,15,3138
08031003101,50,15,86478
08031004602,50,15,18234
08035014112,50,15,2869
08014031200,50,15,5614
08001007900,50,15,3423
08001008308,50,15,9314
08005007202,50,15,7484
08005007702,50,15,27155
08035014405,50,15,452
08059010502,50,15,6525
08059010603,50,15,7660
08059010213,50,15,14649
08005086600,50,15,457
08001060000,50,15,6127
08059009837,50,15,590
08059009845,50,15,1657
08035014503,50,15,8712
08059010801,50,15,9005
08031008386,50,15,1081
08005007400,50,15,10345
08059012048,50,15,2765
08005006856,50,15,68486
08059009828,50,15,1641
08059012034,50,15,301
08035014204,50,15,274
08005005630,50,15,2817
08005005951,50,15,33783
08035014602,50,15,13
08035013911,50,15,565
08005084600,50,15,3628
08005007302,50,15,12485
08005005552,50,15,2432
08031003500,50,15,8135
08005006857,50,15,25086
08035014136,50,15,2289
08047013800,50,15,4583
08005006706,50,15,3218
08031003001,50,15,20838
08059009852,50,15,3416
08059011724,50,15,350
08005006603,50,15,9239
08014980200,50,15,21
08031006812,50,15,18184
08035014133,50,15,1425
08005081700,50,15,3238
08035014107,50,15,2017
08001009407,50,15,2972
08005081900,50,15,19843
08031000904,50,15,7224
08031004006,50,15,70004
08001008534,50,15,1406
08001008603,50,15,3845
08001008605,50,15,4151
08035014505,50,15,1583
08001009002,50,15,4913
08001008606,50,15,4724
08005005632,50,15,3994
08005006707,50,15,17768
08059011402,50,15,10483
08059011601,50,15,8088
08005086000,50,15,567
08001060100,50,15,2527
08035014603,50,15,245
08005006854,50,15,22412
08005082500,50,15,6290
08001008539,50,15,1129
08031007013,50,15,6985
08031004101,50,15,7882
08035014010,50,15,2073
08093000100,50,15,0
08035014128,50,15,3362
08001009318,50,15,4511
08005084700,50,15,4080
08001009751,50,15,3115
08005086500,50,15,891
08005015100,50,15,9851
08005080100,50,15,17030
08031001000,50,15,11843
08059011731,50,15,507
08059010305,50,15,9328
08059012043,50,15,1263
08059009900,50,15,3307
08059012022,50,15,974
08005085300,50,15,670
08005006855,50,15,12378
08031015300,50,15,31418
08035014006,50,15,664
08059012046,50,15,2917
08031003202,50,15,164202
08039961100,50,15,0
08039961207,50,15,585
08039961205,50,15,45
08059010503,50,15,4730
08059009808,50,15,2509
08059009839,50,15,6435
08059009842,50,15,2458
08014030600,50,15,3325
08035014109,50,15,1667
08035013909,50,15,1138
08001008542,50,15,1119
08031002100,50,15,68489
08001009411,50,15,1664
08005005612,50,15,1888
08031002602,50,15,212017
08031003004,50,15,50107
08014980300,50,15,0
08001009553,50,15,8857
08001008538,50,15,564
08035014604,50,15,223
08001008529,50,15,10002
08031003603,50,15,8346
08059011712,50,15,868
08059011721,50,15,1661
08031003901,50,15,61699
08014030700,50,15,3430
08001008401,50,15,1097
08001008547,50,15,1653
08001009320,50,15,4473
08001009103,50,15,161
08031003002,50,15,39868
08059009807,50,15,7737
08059009823,50,15,661
08031015600,50,15,24316
08005005624,50,15,6271
08059009824,50,15,681
08031000501,50,15,12463
08059012023,50,15,664
08005007103,50,15,447
08059009836,50,15,963
08059060400,50,15,11289
08031003800,50,15,92732
08031006804,50,15,18719
08035014135,50,15,3
08005004952,50,15,59247
08031002801,50,15,167298
08035014404,50,15,15
08059011709,50,15,1838
08005083200,50,15,523
08031001701,50,15,139847
08005080700,50,15,16879
08059980400,50,15,1084
08031000302,50,15,16255
08031008304,50,15,345
08059011725,50,15,146
08005007500,50,15,29910
08001008523,50,15,5660
08001008353,50,15,40692
08031006814,50,15,16544
08001988700,50,15,0
08031008388,50,15,2786
08005006808,50,15,12719
08031002902,50,15,28065
08031006701,50,15,9781
08035013908,50,15,452
08035014140,50,15,693
08005006300,50,15,7707
08001008541,50,15,575
08059009850,50,15,529
08001008550,50,15,1187
08001008537,50,15,2131
08059012041,50,15,2265
08035014506,50,15,372
08093000300,50,15,823
08005080900,50,15,11906
08035014011,50,15,864
08035014009,50,15,1002
08035014132,50,15,931
08035013905,50,15,3262
08001061200,50,15,1360
08005005636,50,15,1457
08005084900,50,15,2179
08005005622,50,15,677
08031003701,50,15,33633
08059009838,50,15,1363
08031007088,50,15,2665
08039961209,50,15,464
08005007107,50,15,4827
08031003401,50,15,34799
08059011100,50,15,21064
08005086800,50,15,1632
08014030900,50,15,835
08035013901,50,15,3950
08031004404,50,15,15874
08031003902,50,15,39925
08059009841,50,15,5487
08035014108,50,15,2193
08059011702,50,15,3895
08035014138,50,15,2896
08001009304,50,15,3386
08035014012,50,15,2696
08005085200,50,15,756
08035014008,50,15,1596
08059009830,50,15,3802
08031008389,50,15,1229
08005080400,50,15,13888
08059010308,50,15,21155
08001008000,50,15,29359
08005085800,50,15,751
08035013904,50,15,5662
08031003102,50,15,111178
08059015800,50,15,13184
08039961204,50,15,801
08005080800,50,15,14400
08031004005,50,15,72119
08001008535,50,15,5698
08031004601,50,15,4089
08059011733,50,15,11122
08059010307,50,15,9235
08059011000,50,15,18323
08059011904,50,15,5421
08035014126,50,15,2822
08005086100,50,15,1506
08031000402,50,15,63807
08035014403,50,15,1919
08001009310,50,15,1435
08031001702,50,15,211520
08001008536,50,15,179
08031000600,50,15,45739
08059012053,50,15,2579
08031002803,50,15,125317
08005081400,50,15,6904
08059010211,50,15,8590
08031000301,50,15,14706
08001008551,50,15,68
08059009849,50,15,5004
08005082600,50,15,4262
08001009001,50,15,6485
08001008802,50,15,7269
08031006809,50,15,16745
08005005551,50,15,20423
08059012031,50,15,577
08059009846,50,15,2010
08031000800,50,15,20709
08001008545,50,15,2495
08005083300,50,15,4132
08059012057,50,15,1344
08005005619,50,15,1520
08059010405,50,15,12463
08005086700,50,15,753
08001009204,50,15,14177
08031980000,50,15,1672
08031004302,50,15,65230
08005083600,50,15,1469
08031011902,50,15,4256
08001009322,50,15,3774
08005083900,50,15,1000
08031001101,50,15,18282
08014031400,50,15,335
08035014504,50,15,4893
08035014122,50,15,1695
08059012033,50,15,653
08005080000,50,15,8354
08059012050,50,15,2105
08059012024,50,15,5617
08039961208,50,15,1424
08059009829,50,15,437
08059010206,50,15,3406
08031001500,50,15,7193
