GEOID,new_basic,new_retail,new_service,new_oneperson_hh,new_twoperson_hh,new_total_tract_population,new_total_housing_units,new_hh_income_low,new_hh_income_mid,new_hh_income_high,new_nocar,geometry
08059011708,115,41,287,485,540,4279,1669,174,643,852,48,"list(list(c(-105.13291, -105.131288, -105.130473, -105.129464, -105.123771, -105.109722, -105.109777, -105.109931, -105.11567, -105.118697, -105.123261, -105.124384, -105.125597, -105.128518, -105.129361, -105.129345, -105.129479, -105.131209, -105.131438, -105.13291, 39.709621, 39.710378, 39.710628, 39.710828, 39.71094, 39.711021, 39.703797, 39.700349, 39.700371, 39.698921, 39.698183, 39.69791, 39.696489, 39.696461, 39.696467, 39.698366, 39.698893, 39.700589, 39.70737, 39.709621)))"
08031005104,423,333,3290,899,406,3863,1778,466,806,414,278,"list(list(c(-104.940549, -104.931697, -104.931685, -104.931676, -104.931616, -104.933676, -104.933977, -104.936416, -104.94042, -104.94041, -104.940595, -104.940549, 39.689321, 39.689341, 39.68571, 39.684273, 39.678462, 39.678452, 39.678445, 39.681015, 39.682897, 39.683101, 39.685684, 39.689321)))"
08005006815,1419,800,4492,546,621,4728,1977,113,853,894,80,"list(list(c(-104.885044, -104.880879, -104.876227, -104.876163, -104.876163, -104.87615, -104.876134, -104.876113, -104.876104, -104.876093, -104.866681, -104.86669, -104.866762, -104.866822, -104.866784, -104.866709, -104.867241, -104.868118, -104.867147, -104.866798, -104.86692, -104.867506, -104.868984, -104.872347, -104.876749, -104.880876, -104.880978, -104.882947, -104.885044, 39.594786, 39.595037, 39.595026, 39.598686, 39.598804, 39.600503, 39.602308, 39.605832, 39.607643, 39.609568, 39.609558, 
39.608937, 39.603744, 39.599216, 39.598838, 39.598408, 39.59806, 39.597075, 39.596457, 39.595033, 39.582734, 39.581834, 39.581087, 39.580466, 39.580496, 39.587586, 39.587763, 39.591167, 39.594786)))"
08031000502,105,54,370,1024,1122,6006,3017,918,467,1440,572,"list(list(c(-105.039319, -105.039303, -105.034613, -105.02993, -105.025233, -105.025222, -105.025268, -105.025213, -105.031511, -105.034933, -105.035771, -105.036956, -105.039306, -105.039319, 39.754863, 39.758499, 39.758518, 39.758485, 39.758476, 39.754837, 39.749998, 39.746363, 39.746374, 39.746385, 39.746378, 39.747578, 39.747576, 39.754863)))"
08031005502,28,0,1744,110,207,2223,597,71,202,318,0,"list(list(c(-105.053291, -105.053072, -105.053076, -105.04865, -105.041369, -105.037907, -105.036103, -105.034017, -105.034171, -105.034646, -105.034659, -105.031238, -105.029979, -105.029998, -105.034707, -105.044909, -105.045304, -105.04917, -105.053273, -105.053291, 39.645578, 39.653184, 39.653346, 39.653444, 39.654273, 39.654568, 39.654262, 39.653465, 39.65329, 39.646921, 39.643991, 39.643987, 39.642245, 39.638575, 39.638593, 39.638595, 39.638638, 39.638674, 39.639768, 39.645578)))"
08031008312,1547,375,589,524,374,8245,2391,374,1102,877,182,"list(list(c(-104.84701, -104.842927, -104.841626, -104.839796, -104.838472, -104.832413, -104.831204, -104.828953, -104.8257, -104.824699, -104.823984, -104.821601, -104.819552, -104.811549, -104.809902, -104.809898, -104.809879, -104.828229, -104.828131, -104.847033, -104.84701, 39.782386, 39.781296, 39.780529, 39.77932, 39.780511, 39.782677, 39.784332, 39.783369, 39.780629, 39.778834, 39.779109, 39.779107, 39.779086, 39.776845, 39.776759, 39.775047, 39.773187, 39.773174, 39.772371, 39.774008, 39.782386
)))"
08014031100,7296,2306,12541,1812,1453,6385,3989,394,1687,1657,204,"list(list(c(-105.165689, -105.162846, -105.158458, -105.153313, -105.147143, -105.147041, -105.137604, -105.137578, -105.137579, -105.135712, -105.121398, -105.118325, -105.111778, -105.108119, -105.096575, -105.093572, -105.091172, -105.089143, -105.08025, -105.080424, -105.081055, -105.08423, -105.084285, -105.090624, -105.090626, -105.096692, -105.096681, -105.100102, -105.100641, -105.106951, -105.108178, -105.108609, -105.147121, -105.147396, -105.13145, -105.128918, -105.128678, -105.128943, 
-105.128895, -105.130209, -105.130885, -105.132179, -105.133105, -105.136308, -105.136457, -105.137138, -105.134852, -105.14744, -105.164423, -105.165554, -105.165689, 39.910503, 39.91131, 39.911596, 39.913039, 39.913889, 39.928938, 39.928931, 39.937109, 39.939688, 39.938685, 39.932224, 39.930269, 39.925145, 39.922907, 39.917598, 39.916056, 39.914368, 39.912396, 39.899819, 39.899819, 39.899821, 39.899837, 39.898957, 39.898903, 39.899677, 39.899788, 39.900787, 39.902206, 39.908638, 39.911729, 39.91281, 
39.914137, 39.91389, 39.900094, 39.900099, 39.900255, 39.899985, 39.892801, 39.890353, 39.89058, 39.892697, 39.892487, 39.892012, 39.89202, 39.890946, 39.890831, 39.889292, 39.889297, 39.891408, 39.890898, 39.910503)))"
08005006704,54,69,765,158,647,4613,1664,71,133,1378,0,"list(list(c(-104.959704, -104.959426, -104.95871, -104.955903, -104.940683, -104.931703, -104.931873, -104.92246, -104.914264, -104.913257, -104.913407, -104.922784, -104.939697, -104.943222, -104.959787, -104.959704, 39.63755, 39.65304, 39.652992, 39.652998, 39.653013, 39.653044, 39.645826, 39.645849, 39.639428, 39.638691, 39.624083, 39.624082, 39.624052, 39.624168, 39.624228, 39.63755)))"
08031007089,12,6,201,2700,816,5194,3972,1043,2099,593,312,"list(list(c(-104.892914, -104.892062, -104.885315, -104.884017, -104.879022, -104.875373, -104.875335, -104.87535, -104.875336, -104.875628, -104.879786, -104.881711, -104.886001, -104.89006, -104.890371, -104.89232, -104.892914, 39.711307, 39.711143, 39.707172, 39.707029, 39.708157, 39.709029, 39.703438, 39.70195, 39.700148, 39.700143, 39.700261, 39.701844, 39.702838, 39.704625, 39.705676, 39.707425, 39.711307)))"
08035014139,99,239,637,386,467,4160,1636,97,336,1147,50,"list(list(c(-104.943095, -104.94213, -104.942011, -104.941943, -104.941865, -104.941883, -104.941705, -104.929106, -104.929331, -104.926554, -104.924539, -104.920395, -104.919917, -104.921763, -104.923975, -104.927393, -104.927053, -104.930378, -104.930969, -104.935384, -104.941186, -104.944648, -104.943095, 39.546265, 39.548081, 39.553067, 39.556338, 39.561134, 39.566026, 39.566025, 39.566038, 39.565388, 39.56208, 39.562543, 39.558423, 39.553841, 39.553594, 39.551079, 39.550429, 39.5496, 39.546275, 
39.542596, 39.54269, 39.543086, 39.544961, 39.546265)))"
08035014130,106,26,317,166,876,7396,2471,12,307,2110,13,"list(list(c(-105.036442, -105.026488, -105.024686, -105.023759, -105.020753, -105.020176, -105.008141, -105.007966, -105.005037, -105.005586, -105.009424, -105.011468, -105.016663, -105.018367, -105.019998, -105.021022, -105.022273, -105.025162, -105.027663, -105.031346, -105.036309, -105.036444, -105.036442, 39.547765, 39.548126, 39.548785, 39.54935, 39.55113, 39.551221, 39.551119, 39.550117, 39.54623, 39.545939, 39.542994, 39.541166, 39.536216, 39.534703, 39.533866, 39.533562, 39.533373, 39.53362, 
39.534775, 39.537424, 39.538137, 39.54445, 39.547765)))"
08035014127,120,14,197,137,579,5289,1812,66,243,1415,20,"list(list(c(-104.926966, -104.923512, -104.911504, -104.90422, -104.903595, -104.899364, -104.895304, -104.890465, -104.884293, -104.885456, -104.887234, -104.890579, -104.893041, -104.894828, -104.898834, -104.899449, -104.902133, -104.907129, -104.908676, -104.913975, -104.914612, -104.917728, -104.921129, -104.921356, -104.921706, -104.922067, -104.924595, -104.924339, -104.927701, -104.926966, 39.492742, 39.492732, 39.492743, 39.492703, 39.49195, 39.488908, 39.48296, 39.476011, 39.469052, 39.469118, 
39.469635, 39.471434, 39.471792, 39.471726, 39.472386, 39.472333, 39.471187, 39.469857, 39.470165, 39.472861, 39.473, 39.471954, 39.472556, 39.472641, 39.473103, 39.474091, 39.480844, 39.482514, 39.486529, 39.492742)))"
08059010702,33,19,409,594,1105,5249,2536,463,1081,824,83,"list(list(c(-105.06735, -105.066029, -105.065026, -105.065033, -105.064995, -105.064694, -105.05324, -105.053243, -105.053241, -105.053244, -105.053239, -105.053236, -105.05793, -105.060123, -105.062633, -105.063232, -105.066078, -105.067294, -105.06735, 39.758463, 39.758466, 39.758476, 39.762098, 39.763894, 39.769373, 39.769333, 39.764814, 39.763903, 39.762084, 39.758472, 39.754848, 39.754819, 39.754803, 39.754805, 39.754807, 39.754808, 39.754804, 39.758463)))"
08059012055,65,239,477,321,660,4037,1641,166,402,1061,18,"list(list(c(-105.087226, -105.080961, -105.072811, -105.072802, -105.072799, -105.07279, -105.065288, -105.063871, -105.062019, -105.061817, -105.061103, -105.067034, -105.068502, -105.077152, -105.082611, -105.085004, -105.08282, -105.082815, -105.082817, -105.083354, -105.084249, -105.084472, -105.087226, 39.580702, 39.58069, 39.580697, 39.576414, 39.572634, 39.566201, 39.566198, 39.566397, 39.567931, 39.566729, 39.566306, 39.56556, 39.565079, 39.558969, 39.555088, 39.554117, 39.558705, 39.566245, 
39.5708, 39.573594, 39.57567, 39.576204, 39.580702)))"
08005087300,993,115,765,908,931,8018,3473,503,1396,1242,166,"list(list(c(-104.903579, -104.902148, -104.894273, -104.893627, -104.884592, -104.875291, -104.87531, -104.878233, -104.875832, -104.876233, -104.879277, -104.884133, -104.890133, -104.892269, -104.888033, -104.890188, -104.890764, -104.890824, -104.893941, -104.898817, -104.903509, -104.903522, -104.90352, -104.903579, 39.676675, 39.67533, 39.674778, 39.674789, 39.674807, 39.674766, 39.672784, 39.672787, 39.669787, 39.663987, 39.663891, 39.667487, 39.667587, 39.668189, 39.665787, 39.664393, 39.664956, 
39.664903, 39.667589, 39.667626, 39.667624, 39.671225, 39.674456, 39.676675)))"
08001009308,297,146,593,344,373,4445,1435,189,641,540,42,"list(list(c(-105.006041, -105.00604, -105.004659, -104.998961, -104.997862, -104.997101, -104.994092, -104.991958, -104.990014, -104.987479, -104.987437, -104.987535, -104.987365, -104.992126, -104.995164, -104.997237, -105.000201, -105.006034, -105.006041, -105.006041, 39.832501, 39.834512, 39.83454, 39.836887, 39.837339, 39.837662, 39.839252, 39.84007, 39.837103, 39.834961, 39.834506, 39.828726, 39.827711, 39.827705, 39.827856, 39.828334, 39.829202, 39.830837, 39.831884, 39.832501)))"
08031008390,50,46,175,484,690,9739,2983,333,1259,1331,0,"list(list(c(-104.772157, -104.772147, -104.772114, -104.76114, -104.758259, -104.755342, -104.756274, -104.75342, -104.753297, -104.753351, -104.760799, -104.764576, -104.76456, -104.772166, -104.772157, 39.776409, 39.777991, 39.783624, 39.783656, 39.783601, 39.782815, 39.780283, 39.776425, 39.774831, 39.769487, 39.769487, 39.769391, 39.771598, 39.771466, 39.776409)))"
08093000500,63,3,213,249,729,2702,2964,299,310,518,15,"list(list(c(-105.979418, -105.974073, -105.972407, -105.968661, -105.968075, -105.967447, -105.96577, -105.967757, -105.969464, -105.971886, -105.975083, -105.971289, -105.969966, -105.969523, -105.96809, -105.9668, -105.962473, -105.929708, -105.926824, -105.924603, -105.90539, -105.872356, -105.870679, -105.868327, -105.866757, -105.859012, -105.857911, -105.857316, -105.854866, -105.853635, -105.852498, -105.84676, -105.840902, -105.817082, -105.81394, -105.811341, -105.801311, -105.79372, -105.792556, 
-105.745568, -105.744194, -105.741334, -105.640264, -105.604039, -105.544139, -105.540854, -105.537928, -105.535396, -105.529887, -105.526971, -105.526688, -105.525535, -105.51881, -105.512915, -105.506704, -105.504466, -105.499674, -105.493544, -105.453694, -105.449018, -105.447168, -105.453744, -105.454976, -105.455044, -105.456732, -105.458588, -105.463794, -105.475956, -105.478818, -105.479824, -105.482745, -105.486999, -105.489754, -105.491174, -105.49087, -105.489031, -105.48489, -105.484231, 
-105.483148, -105.480142, -105.474366, -105.474753, -105.472808, -105.468871, -105.464751, -105.462134, -105.461903, -105.460213, -105.461272, -105.460455, -105.460258, -105.461606, -105.461678, -105.468542, -105.469587, -105.474019, -105.476883, -105.47866, -105.479916, -105.479713, -105.478239, -105.477358, -105.478333, -105.480351, -105.480261, -105.478766, -105.477688, -105.476221, -105.475876, -105.473844, -105.47172, -105.467494, -105.465046, -105.46149, -105.459507, -105.456818, -105.455188, 
-105.449444, -105.446254, -105.443848, -105.441766, -105.440094, -105.437236, -105.42964, -105.42362, -105.422464, -105.414281, -105.413041, -105.410115, -105.407792, -105.404314, -105.400383, -105.397759, -105.397875, -105.330444, -105.329532, -105.329188, -105.32876, -105.32841, -105.328701, -105.328153, -105.329095, -105.328915, -105.328925, -105.328785, -105.32899, -105.3288, -105.329134, -105.498246, -105.498448, -105.500548, -105.510416, -105.514458, -105.531547, -105.613586, -105.616179, -105.702075, 
-105.75058, -105.81432, -105.875567, -105.881574, -105.888912, -105.89839, -105.944488, -105.96975, -105.969899, -105.968996, -105.967723, -105.965375, -105.963647, -105.961823, -105.957284, -105.953039, -105.950164, -105.946185, -105.947565, -105.946106, -105.944434, -105.943469, -105.946108, -105.94483, -105.944333, -105.943493, -105.943017, -105.944752, -105.944268, -105.947947, -105.94786, -105.942107, -105.941337, -105.941433, -105.938306, -105.938063, -105.938758, -105.939702, -105.94454, -105.942511, 
-105.939893, -105.939749, -105.934212, -105.931428, -105.929289, -105.929642, -105.93055, -105.929535, -105.929563, -105.927706, -105.925161, -105.925292, -105.926709, -105.923686, -105.921637, -105.921123, -105.91805, -105.915139, -105.913704, -105.914464, -105.912908, -105.911794, -105.910552, -105.911493, -105.910454, -105.906759, -105.910687, -105.910727, -105.912584, -105.913997, -105.917232, -105.920673, -105.924246, -105.926013, -105.928067, -105.932249, -105.935054, -105.936398, -105.939662, 
-105.941625, -105.941849, -105.940156, -105.939147, -105.939685, -105.940569, -105.942887, -105.943227, -105.942801, -105.939515, -105.937114, -105.935015, -105.933007, -105.932054, -105.932518, -105.931448, -105.929132, -105.928438, -105.927819, -105.928411, -105.92709, -105.925123, -105.926846, -105.931159, -105.932975, -105.936026, -105.938875, -105.941238, -105.942773, -105.947964, -105.949139, -105.953815, -105.955643, -105.959969, -105.96356, -105.964965, -105.970637, -105.974297, -105.975108, 
-105.977144, -105.97824, -105.979175, -105.979745, -105.979418, 38.894533, 38.89668, 38.899257, 38.90072, 38.903783, 38.904939, 38.905876, 38.906693, 38.908606, 38.908923, 38.910089, 38.912398, 38.913835, 38.914799, 38.922141, 38.922033, 38.923755, 38.928652, 38.929441, 38.930698, 38.944835, 38.976168, 38.979135, 38.985119, 38.987499, 38.997421, 38.999195, 39.000495, 39.008889, 39.01072, 39.011698, 39.015098, 39.017023, 39.022845, 39.023387, 39.023194, 39.021164, 39.021488, 39.021855, 39.038843, 
39.039183, 39.039641, 39.047863, 39.047898, 39.047848, 39.047527, 39.046419, 39.044881, 39.043632, 39.041758, 39.039187, 39.038287, 39.036694, 39.033658, 39.031632, 39.031162, 39.031025, 39.030473, 39.031191, 39.031865, 39.031776, 39.036532, 39.039576, 39.04302, 39.045692, 39.050213, 39.060509, 39.067713, 39.070516, 39.073325, 39.075922, 39.083679, 39.085202, 39.086955, 39.089084, 39.091202, 39.099715, 39.101999, 39.113761, 39.11651, 39.11905, 39.121659, 39.122461, 39.124972, 39.12615, 39.127487, 
39.128562, 39.130278, 39.131508, 39.133151, 39.136875, 39.139275, 39.141753, 39.143536, 39.145475, 39.14922, 39.149653, 39.148186, 39.148707, 39.151322, 39.151812, 39.153691, 39.155624, 39.156145, 39.158403, 39.159837, 39.16271, 39.163804, 39.16515, 39.165755, 39.165503, 39.166877, 39.169366, 39.168669, 39.168983, 39.168406, 39.168989, 39.168094, 39.168034, 39.164936, 39.164321, 39.164425, 39.16363, 39.163987, 39.162862, 39.161955, 39.158702, 39.15974, 39.159209, 39.159812, 39.15877, 39.158911, 39.158624, 
39.129564, 39.129685, 38.992851, 38.960242, 38.923848, 38.892794, 38.889469, 38.875011, 38.86902, 38.867671, 38.857561, 38.815963, 38.811216, 38.744558, 38.697205, 38.697124, 38.69708, 38.696641, 38.696495, 38.69659, 38.695935, 38.695346, 38.695419, 38.69471, 38.694691, 38.694499, 38.694306, 38.694118, 38.695153, 38.693769, 38.693089, 38.693551, 38.694403, 38.697186, 38.697135, 38.698979, 38.701329, 38.706055, 38.708978, 38.713655, 38.714375, 38.716724, 38.720189, 38.721644, 38.721747, 38.723144, 
38.727435, 38.728365, 38.730533, 38.730818, 38.734532, 38.735766, 38.737065, 38.741689, 38.743823, 38.744788, 38.745605, 38.748687, 38.753685, 38.755212, 38.763022, 38.764764, 38.768105, 38.768512, 38.770675, 38.771911, 38.771843, 38.772749, 38.774547, 38.777236, 38.778541, 38.779722, 38.78139, 38.782256, 38.782667, 38.783787, 38.785508, 38.786246, 38.788105, 38.78936, 38.790245, 38.790437, 38.792459, 38.793731, 38.795513, 38.799879, 38.801972, 38.802931, 38.804877, 38.806815, 38.810481, 38.812368, 
38.813899, 38.816063, 38.817525, 38.82163, 38.824193, 38.826491, 38.828125, 38.832731, 38.834301, 38.836571, 38.839136, 38.840174, 38.841269, 38.843528, 38.846046, 38.848114, 38.849227, 38.850503, 38.85179, 38.852802, 38.856593, 38.858407, 38.859104, 38.861051, 38.863239, 38.864501, 38.866527, 38.865945, 38.866339, 38.868845, 38.869751, 38.871482, 38.872178, 38.874235, 38.874709, 38.878219, 38.881449, 38.883323, 38.885592, 38.885506, 38.883271, 38.883104, 38.884198, 38.883691, 38.884406, 38.885855, 
38.885977, 38.883196, 38.882458, 38.883741, 38.885146, 38.887905, 38.888913, 38.891728, 38.894533)))"
08059010100,403,1241,15942,483,822,5553,2170,427,579,1039,57,"list(list(c(-105.193894, -105.193783, -105.193824, -105.193922, -105.191651, -105.184297, -105.184301, -105.184282, -105.183842, -105.181957, -105.180127, -105.179235, -105.172131, -105.170374, -105.166801, -105.164723, -105.159771, -105.159837, -105.160655, -105.159852, -105.160059, -105.15994, -105.162229, -105.160872, -105.15937, -105.165225, -105.166841, -105.166335, -105.1657, -105.165448, -105.165432, -105.165462, -105.165465, -105.165465, -105.165465, -105.165466, -105.165466, -105.165466, 
-105.165443, -105.17485, -105.17969, -105.180224, -105.188668, -105.193934, -105.193894, 39.726373, 39.727237, 39.734373, 39.737701, 39.737199, 39.735367, 39.740085, 39.741136, 39.751487, 39.753472, 39.754512, 39.755759, 39.753616, 39.753676, 39.754708, 39.754719, 39.75335, 39.749844, 39.748937, 39.747276, 39.745938, 39.745303, 39.743301, 39.741393, 39.740019, 39.735375, 39.734084, 39.734107, 39.733988, 39.732148, 39.729113, 39.727361, 39.726828, 39.726808, 39.726784, 39.726647, 39.726624, 39.726593, 
39.725287, 39.725275, 39.725264, 39.725262, 39.725166, 39.725066, 39.726373)))"
08039961206,213,7,139,228,518,3735,1383,150,214,1002,19,"list(list(c(-104.662897, -104.662666, -104.662806, -104.662398, -104.662306, -104.606159, -104.606386, -104.6065, -104.607791, -104.608285, -104.609215, -104.609199, -104.606797, -104.606821, -104.607109, -104.606712, -104.606719, -104.60676, -104.606772, -104.606804, -104.613246, -104.614521, -104.616377, -104.663198, -104.662897, 39.390957, 39.434398, 39.449001, 39.456014, 39.463516, 39.462979, 39.433999, 39.420063, 39.412517, 39.410814, 39.405056, 39.403628, 39.398848, 39.39371, 39.391337, 39.371575, 
39.370792, 39.366281, 39.364997, 39.361569, 39.361546, 39.36156, 39.361579, 39.362054, 39.390957)))"
08059012036,6790,1,335,253,555,3986,1530,147,271,1056,12,"list(list(c(-105.305222, -105.30566, -105.305046, -105.303949, -105.302279, -105.300739, -105.296068, -105.291385, -105.289198, -105.287306, -105.284276, -105.282325, -105.279572, -105.27623, -105.27101, -105.269038, -105.26812, -105.265148, -105.262373, -105.261556, -105.25041, -105.248431, -105.245606, -105.244418, -105.237429, -105.234658, -105.230582, -105.225609, -105.221313, -105.21935, -105.215272, -105.213698, -105.210852, -105.206092, -105.205213, -105.200903, -105.19772, -105.195635, -105.193722, 
-105.194316, -105.193225, -105.189919, -105.189123, -105.188126, -105.188178, -105.186932, -105.186335, -105.184898, -105.185103, -105.185924, -105.185908, -105.187158, -105.185972, -105.185152, -105.184935, -105.185804, -105.185412, -105.18702, -105.185956, -105.182092, -105.179729, -105.178412, -105.171498, -105.171419, -105.170265, -105.169408, -105.167416, -105.161021, -105.160086, -105.153349, -105.150521, -105.14449, -105.140723, -105.136234, -105.133172, -105.130698, -105.12872, -105.124098, 
-105.12331, -105.121236, -105.119366, -105.117625, -105.110358, -105.106861, -105.101854, -105.098503, -105.093818, -105.090789, -105.08722, -105.085004, -105.082611, -105.077152, -105.068502, -105.067034, -105.061103, -105.059141, -105.054145, -105.05414, -105.04874, -105.051366, -105.05306, -105.057252, -105.058257, -105.060714, -105.06113, -105.06424, -105.065672, -105.066735, -105.073045, -105.074111, -105.074594, -105.076419, -105.077745, -105.076571, -105.076106, -105.076434, -105.079461, -105.079288, 
-105.080096, -105.079, -105.077945, -105.078859, -105.078402, -105.079858, -105.081133, -105.084665, -105.085227, -105.084841, -105.086495, -105.086148, -105.087185, -105.086109, -105.086751, -105.088514, -105.091353, -105.09333, -105.098707, -105.100359, -105.103313, -105.106942, -105.110685, -105.113154, -105.114694, -105.117646, -105.118266, -105.115883, -105.116276, -105.118535, -105.121017, -105.127081, -105.128398, -105.130357, -105.134993, -105.132625, -105.133132, -105.132577, -105.132941, 
-105.130399, -105.127474, -105.126696, -105.125017, -105.124184, -105.123062, -105.123728, -105.123214, -105.124742, -105.124704, -105.126144, -105.124674, -105.123522, -105.123598, -105.128424, -105.131564, -105.133071, -105.135425, -105.136973, -105.138206, -105.140567, -105.141408, -105.145316, -105.14942, -105.151767, -105.155977, -105.159937, -105.161261, -105.16262, -105.166671, -105.169602, -105.170963, -105.172394, -105.173776, -105.175108, -105.177097, -105.180165, -105.18205, -105.184348, 
-105.18569, -105.186629, -105.187957, -105.189929, -105.191262, -105.192311, -105.195113, -105.195742, -105.200186, -105.201334, -105.20093, -105.204862, -105.206598, -105.207772, -105.209496, -105.212079, -105.215106, -105.216862, -105.218758, -105.219512, -105.221005, -105.221479, -105.223653, -105.227264, -105.227388, -105.225619, -105.226644, -105.228348, -105.230693, -105.23156, -105.231417, -105.233117, -105.235414, -105.236245, -105.236571, -105.235246, -105.233316, -105.230227, -105.227954, 
-105.227635, -105.22652, -105.226964, -105.228683, -105.22731, -105.227492, -105.226692, -105.226989, -105.22941, -105.22958, -105.231679, -105.23453, -105.235565, -105.238239, -105.240273, -105.244749, -105.248962, -105.250975, -105.252278, -105.256319, -105.259981, -105.26062, -105.264523, -105.266595, -105.268869, -105.270579, -105.273226, -105.2768, -105.280091, -105.282431, -105.285088, -105.286615, -105.293447, -105.296937, -105.302114, -105.303176, -105.30673, -105.305222, 39.517164, 39.520206, 
39.520253, 39.517285, 39.51862, 39.521751, 39.519531, 39.517975, 39.516569, 39.515988, 39.514077, 39.51397, 39.512394, 39.51103, 39.510265, 39.508579, 39.507025, 39.506359, 39.503997, 39.503746, 39.503769, 39.502003, 39.501737, 39.501177, 39.499914, 39.498974, 39.49887, 39.497855, 39.495987, 39.495805, 39.494253, 39.494121, 39.493025, 39.4948, 39.495815, 39.496727, 39.496545, 39.497304, 39.498591, 39.500523, 39.500102, 39.501798, 39.504747, 39.508995, 39.507548, 39.507217, 39.504585, 39.506755, 39.508883, 
39.510994, 39.512623, 39.514768, 39.519533, 39.521129, 39.523511, 39.527394, 39.533289, 39.537336, 39.538331, 39.539113, 39.540797, 39.540466, 39.540908, 39.542501, 39.542563, 39.543985, 39.544119, 39.543587, 39.546104, 39.547704, 39.548963, 39.550693, 39.551288, 39.550449, 39.549155, 39.550753, 39.551755, 39.552658, 39.553296, 39.554443, 39.554784, 39.554378, 39.553456, 39.554555, 39.555219, 39.555031, 39.553956, 39.551182, 39.549499, 39.554117, 39.555088, 39.558969, 39.565079, 39.56556, 39.566306, 
39.566521, 39.567085, 39.566088, 39.566088, 39.563257, 39.563109, 39.562306, 39.560379, 39.559941, 39.556906, 39.554188, 39.553346, 39.550499, 39.545265, 39.544268, 39.541652, 39.540055, 39.536706, 39.534968, 39.532691, 39.531624, 39.525888, 39.523893, 39.523156, 39.519142, 39.517495, 39.51285, 39.51149, 39.510001, 39.509667, 39.506585, 39.50543, 39.50121, 39.499133, 39.497633, 39.496061, 39.494923, 39.493423, 39.492392, 39.48928, 39.488054, 39.485394, 39.485487, 39.484715, 39.484719, 39.483553, 
39.483904, 39.4858, 39.485392, 39.482988, 39.482535, 39.481451, 39.480207, 39.481454, 39.478185, 39.477388, 39.47368, 39.470785, 39.467908, 39.466312, 39.464321, 39.461912, 39.459527, 39.458467, 39.4572, 39.456367, 39.454985, 39.450847, 39.449464, 39.447831, 39.44402, 39.442736, 39.440187, 39.435879, 39.434561, 39.434129, 39.431757, 39.429235, 39.427439, 39.426779, 39.425421, 39.42307, 39.422401, 39.421136, 39.418814, 39.4176, 39.415681, 39.413802, 39.414323, 39.413758, 39.411929, 39.40851, 39.408829, 
39.407825, 39.407868, 39.409217, 39.409309, 39.408266, 39.408473, 39.41143, 39.409923, 39.410314, 39.41325, 39.414434, 39.418179, 39.418159, 39.417006, 39.417072, 39.419591, 39.421915, 39.423364, 39.425115, 39.428421, 39.428748, 39.426049, 39.425006, 39.42519, 39.426717, 39.426362, 39.427198, 39.42618, 39.42626, 39.427798, 39.427712, 39.42962, 39.430289, 39.431508, 39.432352, 39.432146, 39.431081, 39.432213, 39.434616, 39.43577, 39.436065, 39.435552, 39.435708, 39.436333, 39.436355, 39.434329, 39.4359, 
39.438321, 39.440351, 39.445269, 39.449159, 39.450193, 39.453068, 39.455517, 39.457173, 39.458475, 39.460393, 39.46272, 39.464507, 39.465647, 39.466539, 39.468533, 39.470567, 39.473262, 39.475129, 39.477289, 39.482589, 39.485523, 39.486564, 39.488903, 39.491454, 39.492062, 39.494792, 39.495938, 39.498446, 39.501376, 39.504381, 39.505972, 39.507388, 39.509385, 39.509307, 39.510387, 39.511117, 39.512163, 39.517164)))"
08035014203,147,91,438,183,904,6684,2402,50,250,2032,0,"list(list(c(-105.121017, -105.118535, -105.116276, -105.115883, -105.118266, -105.117646, -105.114694, -105.113154, -105.110685, -105.106942, -105.103313, -105.100359, -105.098707, -105.09333, -105.092771, -105.090541, -105.087499, -105.082338, -105.07322, -105.073242, -105.073136, -105.073104, -105.072961, -105.072277, -105.072265, -105.070155, -105.070118, -105.067844, -105.066405, -105.063732, -105.064039, -105.062095, -105.061336, -105.061703, -105.064188, -105.063838, -105.065043, -105.066702, 
-105.065441, -105.062417, -105.060606, -105.057634, -105.059417, -105.062261, -105.06455, -105.069697, -105.072809, -105.072946, -105.072986, -105.090099, -105.091488, -105.091727, -105.091735, -105.096339, -105.098838, -105.100778, -105.101194, -105.10299, -105.112098, -105.127081, -105.121017, 39.481454, 39.480207, 39.481451, 39.482535, 39.482988, 39.485392, 39.4858, 39.483904, 39.483553, 39.484719, 39.484715, 39.485487, 39.485394, 39.488054, 39.487384, 39.486561, 39.487634, 39.48664, 39.486715, 
39.478268, 39.468735, 39.463517, 39.457066, 39.453376, 39.453225, 39.451479, 39.449375, 39.447338, 39.44362, 39.441504, 39.438165, 39.435307, 39.433322, 39.431144, 39.428106, 39.426457, 39.423763, 39.42262, 39.419891, 39.417124, 39.415511, 39.412675, 39.409569, 39.409708, 39.408771, 39.409501, 39.411661, 39.41386, 39.420106, 39.420092, 39.420073, 39.459934, 39.463503, 39.463526, 39.46359, 39.463573, 39.47811, 39.478124, 39.478293, 39.478185, 39.481454)))"
08031004801,18,579,147,254,408,3627,1154,100,402,652,65,"list(list(c(-105.053256, -105.041751, -105.041881, -105.044092, -105.04397, -105.043388, -105.041823, -105.041369, -105.04865, -105.053076, -105.053189, -105.053216, -105.053242, -105.053256, 39.667785, 39.667718, 39.666407, 39.662517, 39.660138, 39.659239, 39.656417, 39.654273, 39.653444, 39.653346, 39.654286, 39.656164, 39.662573, 39.667785)))"
