from_id,percentile,cutoff,accessibility
08005006709,50,15,242425
08001008901,50,15,228760
08035014406,50,15,4237
08031004603,50,15,204839
08035014123,50,15,7931
08005005629,50,15,172227
08031008387,50,15,132398
08005084400,50,15,63470
08001008309,50,15,144880
08059010406,50,15,200062
08035014007,50,15,262881
08035013907,50,15,70216
08005081000,50,15,139637
08001008402,50,15,626
08059012030,50,15,633
08031001402,50,15,323966
08031001403,50,15,418841
08014030500,50,15,90871
08059010205,50,15,63390
08059012032,50,15,815
08059011803,50,15,232743
08059060500,50,15,7605
08059009848,50,15,1390
08059012035,50,15,194
08005082300,50,15,233229
08005082200,50,15,172471
08059011732,50,15,167131
08001008543,50,15,14199
08031001301,50,15,456445
08005006501,50,15,230155
08031000903,50,15,492595
08005080600,50,15,234609
08031006810,50,15,349111
08001060200,50,15,106973
08001008604,50,15,15867
08001009316,50,15,161938
08005007106,50,15,119
08005082100,50,15,200420
08059011726,50,15,31669
08005081800,50,15,218853
08005082900,50,15,163623
08035014116,50,15,175789
08031004003,50,15,467162
08035014137,50,15,96090
08031003602,50,15,502756
08035014013,50,15,7916
08035014134,50,15,46062
08001008533,50,15,79012
08005006000,50,15,312457
08001009406,50,15,155461
08001015000,50,15,286758
08001009323,50,15,101705
08031007006,50,15,269
08031004102,50,15,411836
08059012026,50,15,495
08031003203,50,15,466380
08059010304,50,15,113338
08005081300,50,15,235420
08059010403,50,15,213451
08005083100,50,15,118266
08059009840,50,15,50617
08001009321,50,15,116826
08059010000,50,15,42966
08031015700,50,15,152683
08059009843,50,15,1891
08005005625,50,15,199122
08005006400,50,15,248248
08035014202,50,15,560
08014031300,50,15,35612
08059012045,50,15,42590
08031002000,50,15,517962
08005081600,50,15,262202
08035013910,50,15,12659
08059009806,50,15,92631
08059009815,50,15,61323
08001009104,50,15,156068
08059011710,50,15,150892
08001009202,50,15,175968
08001009206,50,15,136724
08059012027,50,15,640
08059009835,50,15,63067
08031011903,50,15,122985
08001008540,50,15,25206
08035014005,50,15,153434
08005086400,50,15,92747
08031000201,50,15,439078
08059010402,50,15,259489
08019014800,50,15,934
08031005503,50,15,125659
08014030200,50,15,104124
08005007105,50,15,12
08031004106,50,15,194853
08031004107,50,15,132581
08005005634,50,15,90657
08059011727,50,15,136198
08059060300,50,15,90321
08035014125,50,15,9165
08059009827,50,15,122143
08031006901,50,15,401309
08001008505,50,15,133332
08001008506,50,15,99048
08031003300,50,15,458356
08005087200,50,15,238329
08031012010,50,15,12675
08059015900,50,15,81681
08031004104,50,15,405624
08031002702,50,15,493219
08005005952,50,15,437214
08005083800,50,15,192583
08035014131,50,15,62317
08035014001,50,15,149767
08005006705,50,15,285119
08059012038,50,15,53128
08005005621,50,15,85154
08059010209,50,15,148235
08005085100,50,15,162649
08059009851,50,15,61299
08059011806,50,15,230555
08031005002,50,15,353432
08031000902,50,15,432469
08031002300,50,15,415481
08005084300,50,15,79865
08005085500,50,15,135048
08031003101,50,15,433782
08031004602,50,15,329378
08035014112,50,15,111124
08014031200,50,15,28609
08001007900,50,15,246285
08001008308,50,15,128913
08005007202,50,15,209242
08005007702,50,15,230403
08035014405,50,15,17832
08059010502,50,15,180900
08059010603,50,15,328367
08059010213,50,15,212562
08005086600,50,15,71638
08001060000,50,15,31876
08059009837,50,15,1834
08059009845,50,15,1658
08035014503,50,15,13516
08059010801,50,15,129634
08031008386,50,15,140390
08005007400,50,15,229988
08059012048,50,15,85513
08005006856,50,15,229462
08059009828,50,15,134301
08059012034,50,15,668
08035014204,50,15,18830
08005005630,50,15,223398
08005005951,50,15,399188
08035014602,50,15,13
08035013911,50,15,685
08005084600,50,15,174772
08005007302,50,15,262412
08005005552,50,15,129289
08031003500,50,15,474660
08005006857,50,15,243833
08035014136,50,15,109536
08047013800,50,15,4583
08005006706,50,15,190581
08031003001,50,15,558636
08059009852,50,15,81110
08059011724,50,15,64774
08005006603,50,15,204682
08014980200,50,15,14831
08031006812,50,15,411188
08035014133,50,15,89828
08005081700,50,15,123293
08035014107,50,15,162793
08001009407,50,15,141795
08005081900,50,15,207976
08031000904,50,15,400571
08031004006,50,15,475908
08001008534,50,15,78696
08001008603,50,15,20177
08001008605,50,15,22334
08035014505,50,15,4289
08001009002,50,15,282374
08001008606,50,15,22467
08005005632,50,15,195383
08005006707,50,15,313677
08059011402,50,15,269343
08059011601,50,15,378449
08005086000,50,15,34328
08001060100,50,15,91850
08035014603,50,15,14425
08005006854,50,15,147897
08005082500,50,15,193810
08001008539,50,15,26865
08031007013,50,15,200776
08031004101,50,15,492031
08035014010,50,15,110424
08093000100,50,15,0
08035014128,50,15,69299
08001009318,50,15,288237
08005084700,50,15,176246
08001009751,50,15,227600
08005086500,50,15,63233
08005015100,50,15,600004
08005080100,50,15,269551
08031001000,50,15,454247
08059011731,50,15,7299
08059010305,50,15,150109
08059012043,50,15,51192
08059009900,50,15,344
08059012022,50,15,37826
08005085300,50,15,101064
08005006855,50,15,223369
08031015300,50,15,359881
08035014006,50,15,70195
08059012046,50,15,81323
08031003202,50,15,456218
08039961100,50,15,0
08039961207,50,15,585
08039961205,50,15,45
08059010503,50,15,129849
08059009808,50,15,2509
08059009839,50,15,48217
08059009842,50,15,38115
08014030600,50,15,78537
08035014109,50,15,93004
08035013909,50,15,2493
08001008542,50,15,16350
08031002100,50,15,521331
08001009411,50,15,138347
08005005612,50,15,198267
08031002602,50,15,448671
08031003004,50,15,449732
08014980300,50,15,19165
08001009553,50,15,341482
08001008538,50,15,20243
08035014604,50,15,223
08001008529,50,15,84755
08031003603,50,15,469971
08059011712,50,15,79552
08059011721,50,15,131169
08031003901,50,15,369782
08014030700,50,15,81076
08001008401,50,15,1097
08001008547,50,15,75919
08001009320,50,15,214911
08001009103,50,15,92591
08031003002,50,15,375574
08059009807,50,15,126434
08059009823,50,15,61797
08031015600,50,15,233013
08005005624,50,15,160794
08059009824,50,15,74628
08031000501,50,15,242192
08059012023,50,15,73454
08005007103,50,15,447
08059009836,50,15,44215
08059060400,50,15,149598
08031003800,50,15,507700
08031006804,50,15,389668
08035014135,50,15,3
08005004952,50,15,438928
08031002801,50,15,490451
08035014404,50,15,15
08059011709,50,15,227573
08005083200,50,15,62217
08031001701,50,15,489509
08005080700,50,15,248552
08059980400,50,15,40249
08031000302,50,15,441488
08031008304,50,15,172499
08059011725,50,15,63569
08005007500,50,15,236427
08001008523,50,15,8563
08001008353,50,15,11210
08031006814,50,15,183979
08001988700,50,15,89
08031008388,50,15,83098
08005006808,50,15,208992
08031002902,50,15,530619
08031006701,50,15,309405
08035013908,50,15,7028
08035014140,50,15,89934
08005006300,50,15,294664
08001008541,50,15,22721
08059009850,50,15,1436
08001008550,50,15,67873
08001008537,50,15,68277
08059012041,50,15,98800
08035014506,50,15,372
08093000300,50,15,823
08005080900,50,15,279383
08035014011,50,15,903
08035014009,50,15,60403
08035014132,50,15,72439
08035013905,50,15,79223
08001061200,50,15,31490
08005005636,50,15,161679
08005084900,50,15,186070
08005005622,50,15,86818
08031003701,50,15,369096
08059009838,50,15,25022
08031007088,50,15,215546
08039961209,50,15,476
08005007107,50,15,41150
08031003401,50,15,506682
08059011100,50,15,377092
08005086800,50,15,292866
08014030900,50,15,64552
08035013901,50,15,22673
08031004404,50,15,362214
08031003902,50,15,478261
08059009841,50,15,65013
08035014108,50,15,106859
08059011702,50,15,237658
08035014138,50,15,180426
08001009304,50,15,204200
08035014012,50,15,2709
08005085200,50,15,90685
08035014008,50,15,125789
08059009830,50,15,98952
08031008389,50,15,16325
08005080400,50,15,347000
08059010308,50,15,169696
08001008000,50,15,244946
08005085800,50,15,74597
08035013904,50,15,131120
08031003102,50,15,430176
08059015800,50,15,190036
08039961204,50,15,801
08005080800,50,15,269726
08031004005,50,15,587683
08001008535,50,15,113379
08031004601,50,15,290000
08059011733,50,15,195412
08059010307,50,15,142476
08059011000,50,15,307105
08059011904,50,15,153709
08035014126,50,15,113901
08005086100,50,15,49936
08031000402,50,15,513537
08035014403,50,15,1919
08001009310,50,15,287846
08031001702,50,15,523022
08001008536,50,15,12632
08031000600,50,15,561977
08059012053,50,15,82199
08031002803,50,15,473670
08005081400,50,15,298949
08059010211,50,15,103623
08031000301,50,15,440773
08001008551,50,15,47617
08059009849,50,15,45745
08005082600,50,15,163563
08001009001,50,15,277826
08001008802,50,15,167644
08031006809,50,15,348029
08005005551,50,15,301337
08059012031,50,15,577
08059009846,50,15,2032
08031000800,50,15,528822
08001008545,50,15,58221
08005083300,50,15,138805
08059012057,50,15,51555
08005005619,50,15,121752
08059010405,50,15,324928
08005086700,50,15,20699
08001009204,50,15,179217
08031980000,50,15,8964
08031004302,50,15,420746
08005083600,50,15,134652
08031011902,50,15,140628
08001009322,50,15,123408
08005083900,50,15,292903
08031001101,50,15,495630
08014031400,50,15,34934
08035014504,50,15,14834
08035014122,50,15,7269
08059012033,50,15,653
08005080000,50,15,249040
08059012050,50,15,64892
08059012024,50,15,43890
08039961208,50,15,1431
08059009829,50,15,1937
08059010206,50,15,84550
08031001500,50,15,486100
