from_id,percentile,cutoff,accessibility
08005006707,50,15,16829
08059011402,50,15,10438
08059011601,50,15,8087
08005086000,50,15,567
08001060100,50,15,2527
08035014603,50,15,245
08005006854,50,15,8926
08005082500,50,15,3446
08001008539,50,15,1129
08031007013,50,15,6844
08031004101,50,15,7024
08035014010,50,15,2073
08093000100,50,15,0
08035014128,50,15,3362
08001009318,50,15,3401
08005084700,50,15,2643
08001009751,50,15,3076
08005086500,50,15,891
08005015100,50,15,7150
08005080100,50,15,8513
08031001000,50,15,10604
08059011731,50,15,507
08059010305,50,15,4691
08059012043,50,15,1263
08059009900,50,15,3307
08059012022,50,15,974
08005085300,50,15,670
08005006855,50,15,8697
08031015300,50,15,22780
08035014006,50,15,664
08059012046,50,15,2917
08031003202,50,15,61422
08039961100,50,15,0
08039961207,50,15,585
08039961205,50,15,45
08059010503,50,15,4730
08059009808,50,15,2509
08059009839,50,15,3656
08059009842,50,15,2281
08014030600,50,15,3325
08035014109,50,15,1667
08035013909,50,15,1138
08001008542,50,15,1119
08031002100,50,15,36450
08001009411,50,15,1662
08005005612,50,15,1888
08031002602,50,15,127210
08031003004,50,15,21756
08014980300,50,15,0
08001009553,50,15,8857
08001008538,50,15,564
08035014604,50,15,223
08001008529,50,15,5753
08031003603,50,15,7723
08059011712,50,15,868
08059011721,50,15,1661
08031003901,50,15,33171
08014030700,50,15,3429
08001008401,50,15,1097
08001008547,50,15,1420
08001009320,50,15,3485
08001009103,50,15,121
08031003002,50,15,18055
08059009807,50,15,7737
08059009823,50,15,661
08031015600,50,15,15316
08005005624,50,15,6268
08059009824,50,15,681
08031000501,50,15,7185
08059012023,50,15,664
08005007103,50,15,447
08059009836,50,15,725
08059060400,50,15,11289
08031003800,50,15,34825
08031006804,50,15,18674
08035014135,50,15,3
08005004952,50,15,33644
08031002801,50,15,64796
08035014404,50,15,15
08059011709,50,15,1838
08005083200,50,15,521
08031001701,50,15,132999
08005080700,50,15,10230
08059980400,50,15,1084
08031000302,50,15,12073
08031008304,50,15,326
08059011725,50,15,146
08005007500,50,15,27759
08001008523,50,15,5660
08001008353,50,15,10581
08031006814,50,15,9446
08001988700,50,15,0
08031008388,50,15,2291
08005006808,50,15,5317
08031002902,50,15,17973
08031006701,50,15,8087
08035013908,50,15,452
08035014140,50,15,693
08005006300,50,15,7707
08001008541,50,15,575
08059009850,50,15,529
08001008550,50,15,954
08001008537,50,15,2131
08059012041,50,15,2265
08035014506,50,15,372
08093000300,50,15,823
08005080900,50,15,6597
08035014011,50,15,864
08035014009,50,15,1002
08035014132,50,15,931
08035013905,50,15,3262
08001061200,50,15,1360
08005005636,50,15,1456
08005084900,50,15,2151
08005005622,50,15,677
08031003701,50,15,17715
08059009838,50,15,921
08031007088,50,15,2409
08039961209,50,15,464
08005007107,50,15,4827
08031003401,50,15,19671
08059011100,50,15,21064
08005086800,50,15,1607
08014030900,50,15,835
08035013901,50,15,3950
08031004404,50,15,8074
08031003902,50,15,25413
08059009841,50,15,3137
08035014108,50,15,2193
08059011702,50,15,3895
08035014138,50,15,2896
08001009304,50,15,1997
08035014012,50,15,2696
08005085200,50,15,756
08035014008,50,15,1596
08059009830,50,15,2764
08031008389,50,15,1229
08005080400,50,15,11300
08059010308,50,15,7548
08001008000,50,15,29199
08005085800,50,15,430
08035013904,50,15,5662
08031003102,50,15,56119
08059015800,50,15,13184
08039961204,50,15,801
08005080800,50,15,8467
08031004005,50,15,30055
08001008535,50,15,5698
08031004601,50,15,3294
08059011733,50,15,11122
08059010307,50,15,4738
08059011000,50,15,18323
08059011904,50,15,5407
08035014126,50,15,2822
08005086100,50,15,1506
08031000402,50,15,45941
08035014403,50,15,1919
08001009310,50,15,1379
08031001702,50,15,152717
08001008536,50,15,179
08031000600,50,15,26498
08059012053,50,15,2579
08031002803,50,15,42724
08005081400,50,15,5905
08059010211,50,15,3787
08031000301,50,15,12002
08001008551,50,15,68
08059009849,50,15,5004
08005082600,50,15,1561
08001009001,50,15,5117
08001008802,50,15,7269
08031006809,50,15,11031
08005005551,50,15,14808
08059012031,50,15,577
08059009846,50,15,2010
08031000800,50,15,9613
08001008545,50,15,1680
08005083300,50,15,1852
08059012057,50,15,1344
08005005619,50,15,1499
08059010405,50,15,9409
08005086700,50,15,753
08001009204,50,15,5792
08031980000,50,15,1672
08031004302,50,15,16143
08005083600,50,15,659
08031011902,50,15,4202
08001009322,50,15,2545
08005083900,50,15,637
08031001101,50,15,12770
08014031400,50,15,335
08035014504,50,15,4893
08035014122,50,15,1695
08059012033,50,15,653
08005080000,50,15,4746
08059012050,50,15,2105
08059012024,50,15,5617
08039961208,50,15,1424
08059009829,50,15,437
08059010206,50,15,2153
08031001500,50,15,7183
